     MetID    Y  M  D      TAM      NNM      UUM      FFM       RR
    888002 2009  3 19     -0.8      2.2     77.4      1.1      0.0
    888002 2009  3 20     -1.1      4.1     76.9      1.1      0.2
    888002 2009  3 21     -0.4      6.6     77.7      1.2      0.0
    888002 2009  3 22     -0.1      7.0     88.5      1.8      2.5
    888002 2009  3 23     -0.7      4.6     74.4      1.4     32.1
    888002 2009  3 24     -2.2      4.1     61.7      1.5      0.6
    888002 2009  3 25     -0.8      6.1     66.5      2.1      1.6
    888002 2009  3 26     -0.1      6.7     61.9      3.4      1.3
    888002 2009  3 27      0.1      7.1     51.0      3.6      0.9
    888002 2009  3 28     -0.5      5.0     60.5      1.7      0.0
    888002 2009  3 29     -0.5      5.9     63.6      1.7      2.3
    888002 2009  3 30      1.5      7.4     77.6      3.2      4.4
    888002 2009  3 31      1.5      7.3     86.9      1.7     28.5
    888002 2009  4  1      1.0      6.0     81.0      0.9     20.5
    888002 2009  4  2      1.8      7.2     88.2      1.1      4.5
    888002 2009  4  3      3.6      4.1     79.2      1.1      0.0
    888002 2009  4  4      3.2      3.7     73.7      1.2      0.3
    888002 2009  4  5      3.5      7.3     79.0      2.2      0.9
    888002 2009  4  6      2.6      6.3     83.0      1.3     31.8
    888002 2009  4  7      2.9      7.4     75.4      2.6      3.7
    888002 2009  4  8      5.3      6.7     68.1      2.4      9.1
    888002 2009  4  9      5.3      7.0     70.7      1.6      2.2
    888002 2009  4 10      6.2      7.0     75.4      2.4     11.0
    888002 2009  4 11      7.0      6.9     67.1      2.8      0.3
    888002 2009  4 12      3.7      6.6     85.6      1.4     15.9
    888002 2009  4 13      3.2      2.7     72.4      1.7     13.1
    888002 2009  4 14      4.3      4.4     69.3      1.3      0.4
    888002 2009  4 15      5.8      4.0     66.8      1.4      0.3
    888002 2009  4 16      4.4      7.0     84.3      0.7      4.3
    888002 2009  4 17      5.0      3.2     67.8      1.5      4.1
    888002 2009  4 18      5.2      1.7     64.8      1.6      0.4
    888002 2009  4 19      5.7      4.5     68.7      1.5      0.0
    888002 2009  4 20      5.2      7.1     67.5      1.3      0.0
    888002 2009  4 21      5.1      5.4     70.4      1.2      0.0
    888002 2009  4 22      5.8      5.1     75.1      1.0      4.2
    888002 2009  4 23      6.0      4.7     64.6      1.6      0.4
    888002 2009  4 24      8.3      6.3     58.5      1.6      0.0
    888002 2009  4 25      7.5      4.2     57.1      1.6      0.4
    888002 2009  4 26      8.2      5.8     60.5      1.7      0.0
    888002 2009  4 27      6.0      5.8     81.8      1.3      3.0
    888002 2009  4 28      6.9      5.6     79.4      0.9     10.7
    888002 2009  4 29      7.8      6.6     71.7      2.2      0.4
    888002 2009  4 30     10.8      4.3     62.6      2.5      0.5
    888002 2009  5  1     11.1      5.3     61.4      1.9      0.0
    888002 2009  5  2      7.2      6.3     77.3      1.7      9.2
    888002 2009  5  3      5.2      6.0     70.7      1.4      3.4
    888002 2009  5  4      4.5      5.7     70.1      1.7      2.2
    888002 2009  5  5      4.2      6.6     77.1      2.5     26.5
    888002 2009  5  6      3.4      6.2     76.9      2.0     21.7
    888002 2009  5  7      4.7      6.6     73.2      3.1     17.7
    888002 2009  5  8      5.8      6.9     70.0      3.4     12.8
    888002 2009  5  9      4.6      6.5     78.5      2.5     32.2
    888002 2009  5 10      3.5      7.1     80.7      1.8     25.4
    888002 2009  5 11      5.1      3.5     57.9      2.0      7.5
    888002 2009  5 12      6.2      3.0     63.3      1.6      0.2
    888002 2009  5 13      8.1      4.9     57.2      1.5      0.0
    888002 2009  5 14      7.7      4.5     56.7      1.9      0.2
    888002 2009  5 15      9.0      1.0     45.9      2.3      0.0
    888002 2009  5 16     10.8      3.3     46.3      2.8      0.0
    888002 2009  5 17     11.2      5.7     43.7      3.3      0.2
    888002 2009  5 18      8.8      7.3     67.4      2.7      1.7
    888002 2009  5 19      7.5      7.2     81.4      1.5      3.5
    888002 2009  5 20      9.1      6.8     72.0      1.4      7.3
    888002 2009  5 21      9.0      6.6     73.8      1.2      5.4
    888002 2009  5 22      8.1      7.4     79.5      1.4      1.3
    888002 2009  5 23     10.1      5.6     68.0      1.4      4.1
    888002 2009  5 24     10.0      7.1     71.5      1.6      0.0
    888002 2009  5 25      9.4      6.4     70.4      1.4      0.9
    888002 2009  5 26      6.9      7.9     88.8      1.1      3.7
    888002 2009  5 27      4.8      7.2     81.6      2.3     34.1
    888002 2009  5 28      7.2      6.3     71.7      2.1     48.3
    888002 2009  5 29     10.1      5.3     70.2      1.2      0.3
    888002 2009  5 30     13.2      0.5     59.1      1.5      0.5
    888002 2009  5 31     12.6      0.9     57.3      1.5      0.5
    888002 2009  6  1     12.9      4.1     58.9      1.7      0.4
    888002 2009  6  2      9.2      4.5     56.1      3.3      0.0
    888002 2009  6  3      6.9      3.7     51.9      2.5      0.7
    888002 2009  6  4      7.0      4.6     49.7      2.2      0.0
    888002 2009  6  5      9.3      6.3     51.2      1.6      0.4
    888002 2009  6  6      9.0      2.9     53.9      1.9      0.5
    888002 2009  6  7      8.9      5.6     60.8      1.6      0.3
    888002 2009  6  8      8.0      6.1     73.3      1.1      0.9
    888002 2009  6  9      7.5      6.8     75.7      1.4     18.9
    888002 2009  6 10      8.8      7.1     76.0      1.3      6.5
    888002 2009  6 11      8.3      5.4     73.2      1.6     10.7
    888002 2009  6 12      9.5      7.0     70.3      2.1      0.8
    888002 2009  6 13      9.4      4.7     60.8      2.1      0.5
    888002 2009  6 14      9.5      4.6     59.4      1.9      0.5
    888002 2009  6 15      8.8      4.6     55.1      2.2      0.0
    888002 2009  6 16      8.1      3.6     57.6      2.1      0.5
    888002 2009  6 17      9.3      4.4     59.7      1.7      0.3
    888002 2009  6 18      8.3      6.7     80.1      1.5     24.7
    888002 2009  6 19      9.0      6.3     74.1      1.8      6.3
    888002 2009  6 20     10.3      6.0     69.7      1.9      2.3
    888002 2009  6 21     11.6      4.4     65.1      1.5      0.9
    888002 2009  6 22     12.1      5.1     62.5      1.8      0.3
    888002 2009  6 23     12.7      5.0     66.6      1.1      0.0
    888002 2009  6 24     15.6      0.6     60.3      1.4      0.0
    888002 2009  6 25     17.9      2.0     54.8      1.4      0.4
    888002 2009  6 26     18.1      4.7     50.3      1.7      0.0
    888002 2009  6 27     18.2      3.9     52.7      1.5      0.5
    888002 2009  6 28     18.3      4.6     55.5      1.3      0.4
    888002 2009  6 29     17.8      6.2     60.4      1.2      0.6
    888002 2009  6 30     15.5      6.7     74.8      0.9      0.6
    888002 2009  7  1     19.0      2.9     63.4      1.3      1.1
    888002 2009  7  2     19.9      2.5     60.8      1.3      0.4
    888002 2009  7  3     21.1      1.2     57.8      1.4      0.4
    888002 2009  7  4     20.8      1.0     58.7      1.6      0.5
    888002 2009  7  5     17.8      6.5     66.6      2.0      0.5
    888002 2009  7  6     16.4      7.1     70.3      1.2      0.0
    888002 2009  7  7     13.8      6.9     81.3      1.0      2.7
    888002 2009  7  8     13.7      6.7     70.5      1.7     17.4
    888002 2009  7  9     14.7      6.6     68.7      1.3      2.7
    888002 2009  7 10     14.4      4.4     58.7      1.6      0.6
    888002 2009  7 11     14.4      4.9     68.7      1.4      0.4
    888002 2009  7 12     13.5      6.8     77.8      1.2      3.3
    888002 2009  7 13     13.8      7.1     77.4      1.5     22.1
    888002 2009  7 14     14.7      5.4     69.1      1.4      7.7
    888002 2009  7 15     13.7      6.8     76.1      1.3      3.2
    888002 2009  7 16     12.8      6.5     83.7      1.0      4.0
    888002 2009  7 17     15.5      6.5     69.6      1.2     10.3
    888002 2009  7 18     13.3      7.6     81.3      1.8      0.5
    888002 2009  7 19     13.2      7.4     85.5      1.2     31.0
    888002 2009  7 20     12.0      7.0     82.4      1.1     11.4
    888002 2009  7 21     11.4      7.2     81.5      1.7      2.7
    888002 2009  7 22     12.5      6.8     76.8      1.4      4.8
    888002 2009  7 23     12.2      7.3     85.8      1.4      4.3
    888002 2009  7 24     12.4      7.0     84.9      1.0     15.4
    888002 2009  7 25     12.1      6.9     78.8      2.0      8.0
    888002 2009  7 26     12.4      7.0     71.2      2.1      1.5
    888002 2009  7 27     11.8      7.5     79.3      1.0      0.3
    888002 2009  7 28     11.9      6.3     82.1      1.1      6.1
    888002 2009  7 29     11.1      7.6     81.0      1.8      9.3
    888002 2009  7 30     12.4      7.8     78.7      2.0      1.7
    888002 2009  7 31     11.6      6.8     80.7      2.0      4.9
    888002 2009  8  1     11.3      6.4     71.5      0.9      6.4
    888002 2009  8  2     12.2      7.4     74.5      1.6      0.2
    888002 2009  8  3     14.7      6.2     79.4      1.3      6.9
    888002 2009  8  4     15.6      5.0     77.0      1.2      4.5
    888002 2009  8  5     13.9      6.1     80.7      1.1      0.3
    888002 2009  8  6     15.3      6.9     81.9      0.8      2.7
    888002 2009  8  7     15.7      6.2     76.7      1.1      0.0
    888002 2009  8  8     14.2      7.4     82.9      1.5      1.5
    888002 2009  8  9     16.1      6.0     74.2      1.2      4.7
    888002 2009  8 10     13.6      6.9     73.3      1.3      0.0
    888002 2009  8 11     12.9      6.8     75.9      2.0      0.6
    888002 2009  8 12     10.9      7.0     81.3      0.9      0.8
    888002 2009  8 13     10.3      5.6     73.3      2.2      7.9
    888002 2009  8 14      9.6      6.3     74.0      1.3      4.6
    888002 2009  8 15      8.8      7.8     87.9      1.8      2.1
    888002 2009  8 16     10.7      7.6     88.7      1.4     82.2
    888002 2009  8 17     11.0      6.8     81.6      1.7     35.8
    888002 2009  8 18     10.0      5.4     73.6      1.3      4.7
    888002 2009  8 19     10.2      7.2     80.1      1.5      1.4
    888002 2009  8 20     17.3      6.8     68.2      3.1      0.0
    888002 2009  8 21     13.2      6.2     74.6      1.7     39.9
    888002 2009  8 22     10.0      6.4     81.6      1.0     15.6
    888002 2009  8 23     11.1      6.5     78.4      1.2      6.3
    888002 2009  8 24     13.0      7.4     73.2      2.7      3.5
    888002 2009  8 25     14.4      7.3     69.0      2.5      0.0
    888002 2009  8 26     11.7      6.0     77.7      0.9      6.0
    888002 2009  8 27     11.3      7.5     87.3      1.7      4.1
    888002 2009  8 28     11.0      7.2     87.8      1.3      6.3
    888002 2009  8 29      8.5      7.0     86.8      1.4     15.2
    888002 2009  8 30      9.3      7.3     81.4      2.1     20.8
    888002 2009  8 31      9.4      7.9     88.9      1.7     17.1
    888002 2009  9  1     11.9      7.3     89.2      1.8     24.8
    888002 2009  9  2      9.0      7.2     88.8      1.1     77.8
    888002 2009  9  3     10.7      6.8     77.1      1.9     10.8
    888002 2009  9  4     11.5      7.5     81.2      1.1      1.5
    888002 2009  9  5     11.3      6.4     75.2      1.8      2.6
    888002 2009  9  6      8.9      6.5     84.2      1.0      1.6
    888002 2009  9  7      9.8      6.9     84.5      1.8      9.9
    888002 2009  9  8     10.4      7.9     84.4      2.4     16.3
    888002 2009  9  9     10.9      6.3     77.7      2.7     49.9
    888002 2009  9 10      9.9      6.1     83.9      1.0      9.8
    888002 2009  9 11      9.1      7.4     88.0      1.2      2.8
    888002 2009  9 12      9.4      7.1     82.5      2.1     12.1
    888002 2009  9 13     10.1      3.0     77.0      1.3      4.5
    888002 2009  9 14      8.5      0.7     81.1      1.0      0.0
    888002 2009  9 15      7.2      6.0     86.7      1.0      0.0
    888002 2009  9 16      8.3      6.5     78.9      2.3      2.8
    888002 2009  9 17      8.0      7.3     79.9      1.3      3.1
    888002 2009  9 18      8.9      5.8     82.0      0.8      0.1
    888002 2009  9 19      8.6      4.9     79.2      1.5      0.2
    888002 2009  9 20      9.1      6.5     82.3      1.5     10.0
    888002 2009  9 21      8.9      7.3     84.0      1.8      4.9
    888002 2009  9 22     10.3      7.3     81.4      3.0     22.2
    888002 2009  9 23      6.8      6.8     85.6      2.0     45.0
    888002 2009  9 24      7.1      6.7     86.0      1.6     63.2
    888002 2009  9 25      9.5      7.6     88.8      1.6     26.8
    888002 2009  9 26     10.4      7.4     84.7      1.7     10.7
    888002 2009  9 27      9.0      7.6     86.5      2.2      6.0
    888002 2009  9 28      4.7      6.0     81.1      2.5     78.5
    888002 2009  9 29      3.9      4.7     76.4      2.2     21.6
    888002 2009  9 30      2.5      6.9     87.2      1.2      2.2
    888002 2009 10  1      2.9      5.8     82.1      1.5     30.3
    888002 2009 10  2      2.3      4.4     80.3      0.9      1.3
    888002 2009 10  3      2.6      7.7     84.4      2.9      3.4
    888002 2009 10  4      4.2      7.5     82.0      2.8     30.7
    888002 2009 10  5      2.3      5.3     80.9      1.7      6.7
    888002 2009 10  6      1.8      7.8     87.2      2.4      3.1
    888002 2009 10  7      4.3      6.1     82.4      2.9     41.2
    888002 2009 10  8      2.5      7.1     84.6      1.7     19.2
    888002 2009 10  9      0.7      4.3     76.9      1.1     16.6
    888002 2009 10 10      0.6      4.7     73.9      1.7      0.2
    888002 2009 10 11      3.2      6.1     75.0      2.6      1.1
    888002 2009 10 12      0.7      2.0     78.5      1.5      0.6
    888002 2009 10 13     -1.6      1.0     75.9      1.4      0.0
    888002 2009 10 14     -0.9      2.4     73.3      1.4      0.0
    888002 2009 10 15      3.6      7.0     78.3      1.0      0.1
    888002 2009 10 16      4.7      3.6     69.1      2.4     13.2
    888002 2009 10 17     -0.3      2.6     84.8      1.2      0.2
    888002 2009 10 18     -0.4      6.5     84.9      1.0      0.0
    888002 2009 10 19      1.6      5.2     87.6      0.9      3.6
    888002 2009 10 20      1.2      6.5     81.4      1.2      0.3
    888002 2009 10 21      5.7      3.8     64.5      3.2      0.0
    888002 2009 10 22      4.3      2.9     64.4      3.3      0.2
    888002 2009 10 23      5.4      6.8     72.3      2.2      0.0
    888002 2009 10 24      5.6      6.2     62.3      2.8      0.3
    888002 2009 10 25      7.2      7.3     56.4      3.3      0.0
    888002 2009 10 26      2.3      4.8     81.8      1.1      0.3
    888002 2009 10 27     -0.5      3.4     87.8      1.2      0.1
    888002 2009 10 28      0.1      6.0     80.3      1.7      0.1
    888002 2009 10 29      2.3      6.5     75.9      1.4      0.0
    888002 2009 10 30     -1.6      3.5     88.6      1.3      0.2
    888002 2009 10 31     -0.4      7.0     84.4      1.8      0.0
    888002 2009 11  1      5.3      7.8     71.4      3.9      0.9
    888002 2009 11  2      7.1      7.5     61.0      4.3      5.5
    888002 2009 11  3      6.2      6.3     75.4      2.9     14.0
    888002 2009 11  4      4.6      4.4     44.8      5.6      0.9
    888002 2009 11  5      1.5      4.1     51.7      3.0      0.0
    888002 2009 11  6     -0.1      3.6     63.2      2.2      0.3
    888002 2009 11  7      5.5      6.1     58.6      3.4      0.2
    888002 2009 11  8      4.3      7.0     71.2      1.9      0.2
    888002 2009 11  9     -2.5      1.8     86.2      1.2      0.3
    888002 2009 11 10     -3.7      1.2     84.4      1.4      0.0
    888002 2009 11 11     -4.1      5.8     83.3      1.2      0.3
    888002 2009 11 12     -5.7      2.6     81.0      1.4      0.1
    888002 2009 11 13     -1.9      5.7     72.8      3.5      0.1
    888002 2009 11 14      2.2      7.9     80.0      4.0      4.3
    888002 2009 11 15      3.8      5.9     85.9      1.9     17.0
    888002 2009 11 16      1.3      4.7     79.5      2.2      3.2
    888002 2009 11 17      5.8      6.7     69.7      3.0      1.9
    888002 2009 11 18      3.8      6.9     88.1      1.4     16.8
    888002 2009 11 19      3.7      7.8     90.3      2.0      8.5
    888002 2009 11 20      6.8      7.4     89.9      2.1     55.7
    888002 2009 11 21      4.4      4.7     83.6      2.1     34.2
    888002 2009 11 22      3.5      7.3     88.9      2.7     16.6
    888002 2009 11 23      1.8      6.6     89.9      1.2     18.5
    888002 2009 11 24      1.7      6.3     91.7      0.8      1.2
    888002 2009 11 25      3.3      7.3     85.1      3.2     15.7
    888002 2009 11 26      4.1      7.2     86.4      2.5     78.2
    888002 2009 11 27      2.2      6.7     90.7      1.1     35.6
    888002 2009 11 28      0.7      6.7     91.4      0.6      4.8
    888002 2009 11 29      0.0      5.9     89.6      0.8      3.1
    888002 2009 11 30     -2.9      2.7     85.4      1.0      1.5
    888002 2009 12  1     -2.9      4.9     84.5      1.3      0.0
    888002 2009 12  2     -2.7      6.3     74.5      2.5      0.0
    888002 2009 12  3      2.1      6.7     48.5      3.8      0.0
    888002 2009 12  4      2.5      7.1     66.4      3.3      0.3
    888002 2009 12  5      3.5      6.4     61.7      3.5      0.2
    888002 2009 12  6      7.3      7.2     51.5      5.0      0.9
    888002 2009 12  7      4.8      5.4     60.8      3.1      0.6
    888002 2009 12  8      2.3      3.5     71.2      2.7      0.2
    888002 2009 12  9      3.1      7.5     74.6      2.6      0.0
    888002 2009 12 10      1.3      7.1     88.6      0.7      3.5
    888002 2009 12 11     -2.0      3.5     92.0      0.5      0.9
    888002 2009 12 12     -4.7      3.8     88.7      0.6      0.0
    888002 2009 12 13     -2.2      7.3     90.3      0.5      0.1
    888002 2009 12 14     -0.9      7.6     92.0      0.6      2.5
    888002 2009 12 15     -2.2      5.7     90.4      0.7     15.3
    888002 2009 12 16     -8.8      1.6     82.7      1.8      0.1
    888002 2009 12 17    -12.1      0.8     76.2      2.3      0.6
    888002 2009 12 18    -15.3      2.8     77.3      1.6      0.0
    888002 2009 12 19     -6.3      7.7     86.9      1.7     11.6
    888002 2009 12 20     -4.6      7.0     58.6      3.5     19.8
    888002 2009 12 21    -12.1      5.0     74.5      2.2      0.4
    888002 2009 12 22    -11.4      4.5     78.0      1.8      0.1
    888002 2009 12 23    -11.6      4.6     77.4      1.9      0.0
    888002 2009 12 24     -5.5      6.3     82.6      1.6      0.4
    888002 2009 12 25     -5.3      5.5     78.0      2.2      0.1
    888002 2009 12 26     -2.4      7.8     85.5      2.2      4.5
    888002 2009 12 27     -1.8      7.0     89.2      1.6     31.7
    888002 2009 12 28     -4.8      5.7     88.9      1.4      8.4
    888002 2009 12 29    -11.9      1.7     85.4      0.9     13.3
    888002 2009 12 30    -19.7      1.3     79.5      0.7      0.1
    888002 2009 12 31    -20.3      2.9     79.2      0.6      0.0
    888002 2010  1  1    -13.0      5.4     79.7      1.8      0.1
    888002 2010  1  2    -17.6      0.6     76.6      1.5      0.0
    888002 2010  1  3    -14.1      7.1     81.5      0.6      0.0
    888002 2010  1  4    -12.5      5.2     84.9      0.9      1.4
    888002 2010  1  5    -19.2      1.8     77.1      1.2      0.1
    888002 2010  1  6    -23.3      0.9     72.5      0.9      0.0
    888002 2010  1  7    -25.4      1.2     72.3      1.0      0.0
    888002 2010  1  8    -27.3      0.8     69.9      0.9      0.0
    888002 2010  1  9    -26.1      0.1     69.3      1.0      0.0
    888002 2010  1 10    -23.9      0.2     71.0      0.8      0.0
    888002 2010  1 11    -22.0      0.6     72.1      0.7      0.0
    888002 2010  1 12    -18.8      0.7     76.7      0.7      0.0
    888002 2010  1 13    -10.9      1.4     80.3      1.8      0.0
    888002 2010  1 14     -7.6      1.3     78.3      2.5      0.1
    888002 2010  1 15     -9.0      3.4     73.6      2.9      0.0
    888002 2010  1 16     -2.0      4.3     56.3      4.3      0.2
    888002 2010  1 17      0.1      7.7     49.2      4.4      0.0
    888002 2010  1 18     -2.6      7.1     62.0      2.7      0.0
    888002 2010  1 19     -4.6      5.6     79.9      0.7      2.0
    888002 2010  1 20     -8.0      3.7     77.9      2.2      0.0
    888002 2010  1 21     -5.8      4.4     65.7      2.7      0.0
    888002 2010  1 22     -3.5      5.2     55.3      3.6      0.0
    888002 2010  1 23     -3.0      7.8     61.1      2.7      0.0
    888002 2010  1 24     -4.0      6.2     75.3      1.0      0.0
    888002 2010  1 25     -8.5      5.2     84.0      0.7      0.1
    888002 2010  1 26     -8.9      7.6     84.6      0.9      0.1
    888002 2010  1 27     -1.5      6.1     83.9      2.3     15.6
    888002 2010  1 28     -2.3      5.7     71.8      2.1     12.5
    888002 2010  1 29    -13.6      3.3     81.9      0.8      1.0
    888002 2010  1 30     -8.6      7.7     85.9      1.2      4.3
    888002 2010  1 31    -11.0      4.8     75.0      2.3     14.0
    888002 2010  2  1    -16.8      6.5     81.3      1.0      0.1
    888002 2010  2  2    -15.8      2.6     80.2      1.0      5.3
    888002 2010  2  3    -19.4      3.0     75.9      1.0      0.0
    888002 2010  2  4    -15.0      5.6     76.7      2.0      0.0
    888002 2010  2  5     -3.1      6.4     73.9      3.0      3.8
    888002 2010  2  6     -1.7      7.0     82.4      0.7      0.1
    888002 2010  2  7    -10.1      3.5     85.8      0.6      0.1
    888002 2010  2  8    -12.5      2.6     83.5      0.8      0.0
    888002 2010  2  9    -15.6      1.9     78.8      0.9      0.0
    888002 2010  2 10    -16.5      4.6     78.5      0.8      0.0
    888002 2010  2 11     -9.7      5.6     85.5      0.7      5.1
    888002 2010  2 12    -15.2      2.5     82.0      0.6      1.4
    888002 2010  2 13    -15.8      1.6     80.9      0.6      0.0
    888002 2010  2 14    -12.8      5.6     81.4      0.5      0.1
    888002 2010  2 15     -3.8      7.2     71.9      1.5      0.0
    888002 2010  2 16     -2.6      6.9     65.1      2.0      0.0
    888002 2010  2 17     -5.1      6.9     63.3      2.4      0.1
    888002 2010  2 18     -4.6      6.4     56.8      3.0      0.0
    888002 2010  2 19     -6.9      3.2     55.4      3.0      0.0
    888002 2010  2 20     -9.6      6.4     57.4      3.0      0.0
    888002 2010  2 21    -11.1      7.2     67.3      1.9      0.1
    888002 2010  2 22     -9.8      6.8     82.7      0.7     11.2
    888002 2010  2 23     -8.6      4.4     82.3      0.8     15.3
    888002 2010  2 24     -8.2      6.8     84.8      0.8     13.5
    888002 2010  2 25     -5.9      7.2     75.0      1.8      6.1
    888002 2010  2 26     -3.8      6.5     78.2      1.5      1.1
    888002 2010  2 27     -7.3      5.4     69.7      1.7      0.3
    888002 2010  2 28    -12.5      2.5     77.9      0.9      0.0
    888002 2010  3  1    -15.5      2.9     76.7      0.8      0.0
    888002 2010  3  2    -13.8      4.5     79.7      1.1      0.0
    888002 2010  3  3    -12.3      3.9     82.2      0.8      8.9
    888002 2010  3  4    -17.2      1.4     79.9      0.9      2.0
    888002 2010  3  5     -9.9      6.3     83.5      0.9      4.5
    888002 2010  3  6     -7.5      6.7     84.7      0.9      8.7
    888002 2010  3  7     -2.9      7.4     87.9      0.7      4.4
    888002 2010  3  8     -0.6      7.1     88.7      1.1      2.6
    888002 2010  3  9      0.4      7.1     83.8      1.0      3.4
    888002 2010  3 10      0.1      7.4     89.2      1.2      7.7
    888002 2010  3 11     -0.1      7.7     91.5      0.9      7.6
    888002 2010  3 12      0.2      6.1     78.4      1.9     14.6
    888002 2010  3 13      0.2      6.8     73.7      2.6      6.2
    888002 2010  3 14     -1.5      5.7     68.8      2.4      3.6
    888002 2010  3 15     -2.4      5.5     70.3      2.2      1.3
    888002 2010  3 16     -1.5      7.4     81.6      1.5      1.6
    888002 2010  3 17      0.2      7.7     89.6      1.0     17.9
    888002 2010  3 18      0.7      7.8     91.4      1.8     13.1
    888002 2010  3 19      1.8      7.8     87.9      2.0      5.1
    888002 2010  3 20      2.6      7.6     85.6      1.8     56.2
