     MetID    Y  M  D      TAM      NNM      UUM      FFM       RR
    888003 2009  2  3    -18.3      3.4     79.9      1.5      0.0
    888003 2009  2  4    -11.7      7.2     86.8      0.8      1.2
    888003 2009  2  5    -10.4      7.4     87.3      0.7      8.7
    888003 2009  2  6    -11.5      7.9     87.5      0.9      0.3
    888003 2009  2  7     -8.4      7.7     88.8      0.5      9.5
    888003 2009  2  8     -9.3      6.0     84.5      1.4      4.0
    888003 2009  2  9    -12.9      2.2     79.4      2.1      1.8
    888003 2009  2 10    -15.8      1.5     81.6      1.5      0.0
    888003 2009  2 11    -18.0      0.2     79.2      1.9      0.4
    888003 2009  2 12    -14.3      0.4     80.3      1.4      0.4
    888003 2009  2 13    -12.6      3.5     80.4      1.9      1.2
    888003 2009  2 14    -14.6      1.5     79.9      1.6      1.4
    888003 2009  2 15     -8.1      7.4     89.1      0.6      1.8
    888003 2009  2 16     -6.2      7.9     89.2      1.0      3.7
    888003 2009  2 17     -7.6      7.1     89.4      1.5      1.4
    888003 2009  2 18     -6.0      7.0     89.1      0.9      3.3
    888003 2009  2 19     -5.4      7.9     88.3      1.5      2.1
    888003 2009  2 20     -6.3      7.8     87.2      1.0      0.2
    888003 2009  2 21     -5.5      7.9     90.7      1.0      3.7
    888003 2009  2 22     -3.4      6.2     89.1      1.7      5.1
    888003 2009  2 23     -2.0      4.3     82.9      2.0      5.4
    888003 2009  2 24      0.3      5.5     77.1      2.8      0.6
    888003 2009  2 25     -0.8      5.1     82.4      2.1      0.1
    888003 2009  2 26     -4.9      2.4     77.1      1.9      0.7
    888003 2009  2 27     -6.0      3.8     70.9      2.2      0.4
    888003 2009  2 28    -11.8      6.5     70.7      1.8      0.5
    888003 2009  3  1     -6.0      7.9     89.1      1.4      7.4
    888003 2009  3  2     -2.6      7.2     88.6      1.3      4.5
    888003 2009  3  3     -2.0      4.2     82.0      2.1      0.6
    888003 2009  3  4     -0.1      7.9     86.7      3.6      0.5
    888003 2009  3  5     -1.4      7.9     86.5      2.3      1.8
    888003 2009  3  6     -1.8      7.9     89.6      2.1      1.6
    888003 2009  3  7     -2.7      7.3     88.5      2.5      5.4
    888003 2009  3  8     -2.2      7.8     90.9      3.1     11.6
    888003 2009  3  9     -1.3      7.3     85.5      3.5      8.4
    888003 2009  3 10     -1.1      5.3     80.3      2.0      0.2
    888003 2009  3 11     -4.7      1.1     76.4      2.1      0.2
    888003 2009  3 12     -5.1      7.3     89.5      2.3      0.0
    888003 2009  3 13     -1.3      6.0     86.0      1.6      6.7
    888003 2009  3 14     -2.7      4.2     80.8      1.4      0.2
    888003 2009  3 15      0.3      4.2     79.6      1.1      0.0
    888003 2009  3 16      1.5      6.9     77.9      1.9      0.0
    888003 2009  3 17      0.4      3.6     62.8      4.1      0.0
    888003 2009  3 18      1.9      3.6     65.7      2.9      0.2
    888003 2009  3 19     -1.3      0.4     65.8      1.6      0.1
    888003 2009  3 20     -0.9      2.4     66.5      2.3      0.1
    888003 2009  3 21      0.9      5.6     65.7      2.1      0.0
    888003 2009  3 22      1.0      7.0     67.1      3.0      0.0
    888003 2009  3 23     -2.2      1.9     56.9      2.8      1.3
    888003 2009  3 24     -5.1      1.1     51.1      2.3      0.2
    888003 2009  3 25     -7.8      3.3     61.8      1.8      0.1
    888003 2009  3 26     -7.1      3.9     69.7      3.0      0.0
    888003 2009  3 27     -4.6      7.9     78.6      2.4      0.7
    888003 2009  3 28     -3.2      5.8     77.3      1.3      2.6
    888003 2009  3 29     -5.4      2.7     68.0      1.7      0.3
    888003 2009  3 30     -1.5      6.2     72.1      3.3      0.1
    888003 2009  3 31      2.4      2.7     63.2      2.8      1.0
    888003 2009  4  1      1.0      3.4     58.6      1.9      0.3
    888003 2009  4  2      4.9      6.4     68.7      2.3      0.0
    888003 2009  4  3      5.3      2.8     64.1      2.3      0.0
    888003 2009  4  4      3.4      0.3     67.0      1.8      0.0
    888003 2009  4  5      3.2      5.0     66.9      2.9      0.0
    888003 2009  4  6      3.4      4.2     66.4      2.3      0.6
    888003 2009  4  7      1.2      6.1     74.9      2.3      0.2
    888003 2009  4  8      0.8      6.8     91.3      2.3     12.3
    888003 2009  4  9      3.2      5.2     78.8      1.8      6.0
    888003 2009  4 10      4.2      6.6     78.4      1.4      0.6
    888003 2009  4 11      5.3      3.2     67.1      2.8      0.0
    888003 2009  4 12      4.2      7.3     76.6      1.7      0.5
    888003 2009  4 13      3.3      3.2     68.0      1.8      0.2
    888003 2009  4 14      4.6      6.1     70.5      1.4      0.2
    888003 2009  4 15      5.6      6.3     74.8      1.3      0.0
    888003 2009  4 16      4.6      7.3     82.0      1.3      0.0
    888003 2009  4 17      5.0      4.2     65.6      1.8      0.7
    888003 2009  4 18      1.9      3.6     68.3      1.9      0.0
    888003 2009  4 19      3.9      5.2     65.8      2.4      0.0
    888003 2009  4 20      3.3      7.3     70.5      1.8      0.2
    888003 2009  4 21      4.9      3.9     67.3      1.5      0.0
    888003 2009  4 22      4.4      5.5     70.1      1.8      0.5
    888003 2009  4 23      5.5      1.9     60.3      2.1      0.0
    888003 2009  4 24      6.3      6.9     59.6      2.1      0.0
    888003 2009  4 25      6.5      2.3     55.4      2.2      0.0
    888003 2009  4 26      7.1      5.8     63.2      2.1      0.0
    888003 2009  4 27      4.2      7.9     90.8      1.3      6.0
    888003 2009  4 28      8.0      7.3     76.8      1.6      6.6
    888003 2009  4 29      6.0      7.8     83.8      1.3      0.0
    888003 2009  4 30      6.6      4.4     82.7      1.4      0.8
    888003 2009  5  1      8.8      2.8     65.6      2.3      0.0
    888003 2009  5  2      7.1      5.9     66.6      2.3      0.3
    888003 2009  5  3      5.5      4.9     59.0      1.7      0.2
    888003 2009  5  4      5.0      3.6     57.1      2.7      0.6
    888003 2009  5  5      5.3      4.4     62.2      3.2      0.2
    888003 2009  5  6      4.2      2.8     58.1      3.0      0.2
    888003 2009  5  7      4.1      6.0     65.5      3.5      0.3
    888003 2009  5  8      4.4      5.9     67.8      4.1      1.0
    888003 2009  5  9      6.0      3.9     57.3      3.7      2.5
    888003 2009  5 10      5.8      6.9     63.7      2.8      0.2
    888003 2009  5 11      5.3      4.4     49.2      2.8      0.1
    888003 2009  5 12      6.3      4.8     57.9      2.3      0.0
    888003 2009  5 13      7.4      4.7     52.8      2.0      0.0
    888003 2009  5 14      6.7      6.6     60.8      2.3      0.1
    888003 2009  5 15      8.6      0.7     45.7      3.1      1.4
    888003 2009  5 16      8.1      6.2     64.3      2.8      0.1
    888003 2009  5 17      8.1      5.6     61.5      2.5      1.8
    888003 2009  5 18      4.9      7.9     84.0      1.8      2.9
    888003 2009  5 19      7.1      7.4     83.9      1.4      7.8
    888003 2009  5 20      7.7      6.7     81.1      1.5      1.3
    888003 2009  5 21      8.1      5.1     71.4      1.8      1.4
    888003 2009  5 22      7.4      6.9     81.4      1.6      1.1
    888003 2009  5 23     10.6      3.0     59.7      2.4      4.3
    888003 2009  5 24     10.4      3.9     59.2      2.5      0.0
    888003 2009  5 25     10.6      3.9     57.3      2.4      0.1
    888003 2009  5 26      7.4      6.7     86.5      1.6      0.3
    888003 2009  5 27      7.5      6.2     64.2      3.8     20.4
    888003 2009  5 28      8.0      4.2     53.1      3.6      0.1
    888003 2009  5 29     10.4      5.8     63.9      2.2      0.1
    888003 2009  5 30     14.6      0.4     55.7      2.3      0.0
    888003 2009  5 31     15.0      0.5     47.1      2.4      0.0
    888003 2009  6  1     13.5      4.2     49.8      2.4      0.0
    888003 2009  6  2      9.9      5.8     50.3      3.1      0.0
    888003 2009  6  3      6.1      4.1     45.8      4.7      0.2
    888003 2009  6  4      5.2      6.1     52.1      4.0      0.2
    888003 2009  6  5      8.4      5.7     49.3      3.0      0.0
    888003 2009  6  6      7.2      6.0     57.7      2.1      0.0
    888003 2009  6  7      7.0      6.7     74.9      1.8      1.6
    888003 2009  6  8      5.4      6.5     85.0      1.8      4.5
    888003 2009  6  9      8.9      7.1     65.9      2.3      1.1
    888003 2009  6 10      8.0      6.6     76.3      1.8      1.5
    888003 2009  6 11      8.9      7.7     78.2      1.6      1.9
    888003 2009  6 12     10.0      7.9     74.2      2.1      1.7
    888003 2009  6 13     11.7      2.8     60.2      2.7      1.5
    888003 2009  6 14     10.8      6.2     50.8      3.2      0.2
    888003 2009  6 15      8.8      6.3     46.2      3.2      0.2
    888003 2009  6 16      8.1      4.2     49.8      2.3      0.2
    888003 2009  6 17     10.6      3.5     51.4      3.2      0.2
    888003 2009  6 18      8.2      6.4     81.5      2.5      5.3
    888003 2009  6 19      7.7      5.4     75.1      1.8     10.5
    888003 2009  6 20     10.9      7.1     66.5      2.1      1.6
    888003 2009  6 21     12.2      5.4     62.8      1.5      3.5
    888003 2009  6 22     13.2      5.8     54.0      2.4      0.2
    888003 2009  6 23     14.6      4.6     55.7      1.7      0.2
    888003 2009  6 24     17.1      1.4     52.1      2.0      0.2
    888003 2009  6 25     18.1      1.5     48.4      2.3      0.2
    888003 2009  6 26     17.8      1.1     48.1      2.4      0.2
    888003 2009  6 27     19.5      2.5     47.3      1.5      0.2
    888003 2009  6 28     19.7      4.3     49.6      1.8      0.0
    888003 2009  6 29     19.5      6.1     52.6      1.8      0.2
    888003 2009  6 30     18.9      6.8     58.7      2.1      0.3
    888003 2009  7  1     20.1      3.4     57.6      1.6      0.5
    888003 2009  7  2     20.9      3.0     56.7      2.0      0.2
    888003 2009  7  3     22.1      1.8     50.2      2.1      0.2
    888003 2009  7  4     21.8      3.0     46.3      2.0      0.0
    888003 2009  7  5     16.1      5.3     70.9      2.8      0.0
    888003 2009  7  6     13.3      7.8     79.8      2.1      0.4
    888003 2009  7  7     12.8      7.6     79.5      1.7      0.2
    888003 2009  7  8     10.9      7.9     84.6      2.2     24.1
    888003 2009  7  9     12.1      7.8     77.3      2.3      5.9
    888003 2009  7 10     11.6      7.6     71.0      2.1      0.7
    888003 2009  7 11     12.7      7.1     75.9      1.7      1.1
    888003 2009  7 12     13.5      5.8     67.7      1.9      1.8
    888003 2009  7 13     12.4      6.6     78.1      2.4      0.7
    888003 2009  7 14     14.0      6.3     75.1      1.7      1.8
    888003 2009  7 15     13.3      6.1     79.8      2.0      0.8
    888003 2009  7 16     14.0      5.3     72.0      2.0      5.8
    888003 2009  7 17     14.8      6.1     67.3      1.9      0.4
    888003 2009  7 18     15.5      7.3     71.5      2.4      1.2
    888003 2009  7 19     12.9      7.9     89.0      1.7     10.4
    888003 2009  7 20     11.4      7.9     86.6      1.9     13.2
    888003 2009  7 21     11.5      7.4     76.7      2.8      3.3
    888003 2009  7 22     10.9      5.5     81.2      2.5      3.0
    888003 2009  7 23     11.9      7.1     87.0      2.2      2.8
    888003 2009  7 24     14.9      5.3     69.5      1.8      1.9
    888003 2009  7 25     13.6      7.3     80.1      1.9      8.8
    888003 2009  7 26     13.7      6.0     68.0      2.3      2.7
    888003 2009  7 27     11.7      7.8     85.9      2.6      2.9
    888003 2009  7 28     13.0      6.3     72.3      1.9      3.7
    888003 2009  7 29     11.6      6.7     73.9      2.5      1.0
    888003 2009  7 30     11.5      8.0     89.3      2.7      5.9
    888003 2009  7 31     11.8      6.5     81.5      2.3     20.5
    888003 2009  8  1     12.1      5.3     65.8      2.1      0.5
    888003 2009  8  2     12.8      6.9     70.5      2.3      0.0
    888003 2009  8  3     10.5      7.9     92.0      1.1     17.7
    888003 2009  8  4     14.1      7.3     86.4      1.4     16.7
    888003 2009  8  5     15.6      5.2     77.2      1.8      1.4
    888003 2009  8  6     16.9      6.2     77.7      1.1      0.3
    888003 2009  8  7     16.9      6.2     73.0      1.8      0.1
    888003 2009  8  8     15.3      7.0     75.5      2.0      0.1
    888003 2009  8  9     13.9      5.3     79.4      1.8      0.7
    888003 2009  8 10     12.7      6.8     85.3      1.8      7.2
    888003 2009  8 11     13.2      6.0     74.4      2.1     11.9
    888003 2009  8 12     12.7      5.9     67.2      1.9      0.1
    888003 2009  8 13     10.5      6.3     71.8      2.1      3.1
    888003 2009  8 14      9.8      2.7     61.1      2.9      0.0
    888003 2009  8 15      6.0      7.8     89.9      1.4      0.0
    888003 2009  8 16     11.3      6.7     80.6      1.8     26.0
    888003 2009  8 17     11.9      5.9     71.0      2.2      0.5
    888003 2009  8 18     10.9      3.9     62.5      2.5      0.0
    888003 2009  8 19     10.7      7.0     74.9      2.6      0.1
    888003 2009  8 20     14.1      7.6     83.0      3.9      0.3
    888003 2009  8 21     15.0      6.5     69.2      2.8     14.5
    888003 2009  8 22     10.7      3.7     68.0      1.9      0.1
    888003 2009  8 23     10.6      3.2     67.5      1.7      0.0
    888003 2009  8 24     11.4      7.9     80.6      1.8      4.7
    888003 2009  8 25     12.0      7.8     83.7      1.8      0.1
    888003 2009  8 26     12.7      5.8     81.4      1.6     19.6
    888003 2009  8 27      9.0      7.8     91.4      1.4      2.9
    888003 2009  8 28     11.0      7.9     91.3      2.1      2.0
    888003 2009  8 29     10.0      5.6     75.1      2.9     14.4
    888003 2009  8 30     10.2      6.2     69.1      3.8      0.0
    888003 2009  8 31      9.5      7.0     82.1      2.1      0.8
    888003 2009  9  1     12.9      7.6     87.1      3.4      1.5
    888003 2009  9  2      9.7      4.7     78.0      2.1      4.2
    888003 2009  9  3      8.6      6.1     82.1      2.3      0.2
    888003 2009  9  4     10.2      8.0     87.9      1.5      4.4
    888003 2009  9  5     10.4      7.4     81.7      1.4      5.3
    888003 2009  9  6      8.9      4.8     78.1      1.5      1.8
    888003 2009  9  7      7.4      6.2     82.8      2.4      0.1
    888003 2009  9  8     10.1      7.8     76.8      3.1      1.6
    888003 2009  9  9     12.9      3.0     60.1      4.2      0.4
    888003 2009  9 10      9.8      3.1     68.2      2.2      0.2
    888003 2009  9 11      9.4      6.2     73.3      2.2      0.1
    888003 2009  9 12      8.9      5.7     72.6      2.8      0.1
    888003 2009  9 13     10.9      1.7     65.1      2.4      0.0
    888003 2009  9 14      7.7      0.3     74.1      1.5      0.1
    888003 2009  9 15      7.7      0.6     74.2      1.9      0.1
    888003 2009  9 16      8.5      3.5     65.4      3.3      0.1
    888003 2009  9 17      7.9      7.0     69.7      2.4      0.1
    888003 2009  9 18     10.7      5.8     69.6      1.9      1.2
    888003 2009  9 19      9.9      2.6     73.7      2.2      0.1
    888003 2009  9 20      7.4      5.0     74.8      2.4      0.0
    888003 2009  9 21      8.1      6.0     72.2      2.4      0.0
    888003 2009  9 22     11.5      4.7     65.0      4.3      0.2
    888003 2009  9 23      7.6      4.0     65.9      3.0      0.3
    888003 2009  9 24      6.9      2.8     69.6      3.0      0.4
    888003 2009  9 25     12.2      6.7     68.8      3.2      0.0
    888003 2009  9 26     11.8      5.6     70.0      3.2      0.0
    888003 2009  9 27     10.3      6.1     66.9      3.7      0.0
    888003 2009  9 28      5.5      3.1     62.0      4.0      0.2
    888003 2009  9 29      4.6      1.6     57.0      3.3      0.5
    888003 2009  9 30      3.3      7.1     69.4      1.9      0.0
    888003 2009 10  1      2.9      4.3     65.8      2.6      0.1
    888003 2009 10  2      0.3      1.0     70.8      2.1      0.1
    888003 2009 10  3     -1.3      8.0     89.9      1.7      1.0
    888003 2009 10  4      0.5      6.1     87.0      2.5     13.1
    888003 2009 10  5      1.5      1.5     69.4      2.7      0.2
    888003 2009 10  6     -2.0      7.1     89.1      1.6      0.0
    888003 2009 10  7      1.9      3.5     78.9      3.0     15.3
    888003 2009 10  8     -0.9      7.1     83.3      1.8      0.0
    888003 2009 10  9     -0.6      1.3     73.9      1.9      2.5
    888003 2009 10 10     -2.2      2.8     76.8      1.6      0.0
    888003 2009 10 11      0.1      7.7     90.5      1.4      2.6
    888003 2009 10 12      1.1      2.9     73.2      2.5      3.6
    888003 2009 10 13     -1.1      0.2     62.2      2.1      0.0
    888003 2009 10 14     -4.7      0.6     71.7      1.5      0.0
    888003 2009 10 15      0.0      4.8     77.7      1.7      0.0
    888003 2009 10 16      4.3      1.9     63.2      4.0      4.6
    888003 2009 10 17      2.0      1.4     64.6      2.2      0.0
    888003 2009 10 18     -0.7      4.2     73.9      1.5      0.0
    888003 2009 10 19      1.1      4.2     76.3      1.8      0.0
    888003 2009 10 20     -1.0      5.0     81.2      1.3      1.7
    888003 2009 10 21      1.7      7.7     88.1      1.0      0.2
    888003 2009 10 22      2.1      7.7     85.8      1.4      0.4
    888003 2009 10 23      1.8      7.9     90.5      1.4      0.3
    888003 2009 10 24     -0.1      7.9     86.4      1.6      0.2
    888003 2009 10 25     -0.1      7.9     92.8      1.4      1.5
    888003 2009 10 26      1.2      7.5     91.8      1.0      3.5
    888003 2009 10 27     -0.9      3.4     89.0      1.5      0.0
    888003 2009 10 28     -3.9      1.7     88.3      1.5      0.0
    888003 2009 10 29     -5.2      5.0     88.7      1.3      0.1
    888003 2009 10 30     -3.3      3.6     88.8      1.2      0.0
    888003 2009 10 31     -4.9      7.6     91.5      1.5      0.0
    888003 2009 11  1     -1.3      8.0     92.9      1.9      4.9
    888003 2009 11  2      0.0      7.9     91.3      2.7     15.5
    888003 2009 11  3      1.2      7.9     91.6      2.8      4.5
    888003 2009 11  4     -0.9      7.8     81.5      4.3      3.8
    888003 2009 11  5     -2.4      7.8     85.2      2.6      1.9
    888003 2009 11  6     -3.0      7.4     86.8      1.4      2.3
    888003 2009 11  7     -1.0      7.9     92.3      1.6      0.9
    888003 2009 11  8      0.9      7.3     94.6      1.0      7.2
    888003 2009 11  9     -1.7      7.1     91.2      1.1      1.0
    888003 2009 11 10     -7.2      5.9     88.7      1.5      0.0
    888003 2009 11 11     -5.6      7.9     88.0      1.3      0.1
    888003 2009 11 12     -8.8      7.6     83.6      1.3      0.3
    888003 2009 11 13     -9.7      7.8     86.8      1.3      0.2
    888003 2009 11 14     -4.2      8.0     92.4      1.4      9.2
    888003 2009 11 15      0.4      7.3     94.7      1.8     17.5
    888003 2009 11 16     -0.6      7.6     92.9      1.3      8.7
    888003 2009 11 17      0.2      7.9     94.1      1.7      1.5
    888003 2009 11 18      0.1      6.3     93.5      1.4      6.2
    888003 2009 11 19     -2.1      7.0     94.6      1.3      0.1
    888003 2009 11 20      1.1      7.6     95.0      2.2      1.3
    888003 2009 11 21      2.0      1.1     77.8      2.8      0.4
    888003 2009 11 22     -1.2      7.9     94.0      1.4      8.7
    888003 2009 11 23     -0.2      7.9     95.2      1.3     13.0
    888003 2009 11 24     -2.7      1.9     93.0      2.1      7.8
    888003 2009 11 25     -1.7      7.0     93.1      2.8      4.5
    888003 2009 11 26      2.5      6.8     84.5      3.1     11.6
    888003 2009 11 27     -0.8      5.8     89.1      1.6      0.5
    888003 2009 11 28     -4.1      7.5     89.9      1.2      0.5
    888003 2009 11 29     -5.0      6.0     90.9      1.1      0.0
    888003 2009 11 30     -6.9      5.4     89.6      1.9      3.3
    888003 2009 12  1    -12.2      0.6     86.9      2.9      1.7
    888003 2009 12  2    -14.8      5.8     84.2      2.4      0.0
    888003 2009 12  3    -12.2      6.6     84.6      2.1      0.1
    888003 2009 12  4     -6.0      7.9     90.9      1.5      2.4
    888003 2009 12  5     -2.7      7.9     91.5      1.9      3.7
    888003 2009 12  6     -0.1      7.9     91.4      2.9      4.5
    888003 2009 12  7     -0.9      6.8     91.9      1.7      4.6
    888003 2009 12  8     -0.2      7.8     93.9      1.2      2.3
    888003 2009 12  9      0.7      7.9     92.8      1.8      0.4
    888003 2009 12 10     -0.5      7.8     93.3      1.0      1.1
    888003 2009 12 11     -4.4      4.5     91.5      2.2      0.0
    888003 2009 12 12     -9.3      3.9     89.1      2.6      0.0
    888003 2009 12 13     -7.8      2.6     90.7      1.9      0.0
    888003 2009 12 14     -6.3      6.1     92.7      1.0      0.8
    888003 2009 12 15     -8.8      6.0     88.7      2.1      0.1
    888003 2009 12 16     -8.6      5.1     85.2      2.1      1.2
    888003 2009 12 17    -15.4      2.0     79.9      2.5      0.3
    888003 2009 12 18    -26.2      0.3     76.7      2.4      0.4
    888003 2009 12 19    -17.4      7.2     84.2      1.7      0.1
    888003 2009 12 20    -13.7      6.1     83.8      1.9      3.2
    888003 2009 12 21    -20.4      2.8     81.2      1.9      0.5
    888003 2009 12 22    -23.0      3.6     79.8      1.8      0.2
    888003 2009 12 23    -16.5      7.8     83.5      1.5      0.1
    888003 2009 12 24    -11.7      7.7     87.9      1.1      4.4
    888003 2009 12 25     -6.2      7.8     87.3      1.8      5.4
    888003 2009 12 26     -6.8      7.3     88.9      1.9     10.1
    888003 2009 12 27    -11.1      7.0     87.1      1.3      5.6
    888003 2009 12 28    -17.5      2.4     84.8      2.1      0.9
    888003 2009 12 29    -19.5      0.9     83.3      1.8      0.0
    888003 2009 12 30    -22.4      0.3     81.0      1.8      0.1
    888003 2009 12 31    -20.1      4.3     82.8      1.6      0.0
    888003 2010  1  1    -13.4      5.4     83.5      1.8      1.6
    888003 2010  1  2    -20.6      2.4     79.6      2.2      0.0
    888003 2010  1  3    -16.3      3.6     84.0      1.7      0.0
    888003 2010  1  4    -15.1      3.0     84.9      2.1      0.1
    888003 2010  1  5    -19.3      3.6     82.0      1.6      0.1
    888003 2010  1  6    -28.0      0.2     74.6      2.0      0.9
    888003 2010  1  7    -30.0      0.3     73.2      1.7      0.2
    888003 2010  1  8    -29.2      0.2     72.9      2.3      0.1
    888003 2010  1  9    -24.5      0.1     76.5      2.0      0.0
    888003 2010  1 10    -22.2      0.1     78.0      1.9      0.0
    888003 2010  1 11    -20.2      0.2     80.0      1.5      0.0
    888003 2010  1 12    -17.6      0.2     83.3      1.3      0.0
    888003 2010  1 13    -14.7      4.3     85.7      1.1      0.0
    888003 2010  1 14    -14.9      2.9     86.0      1.7      0.1
    888003 2010  1 15    -15.4      5.0     84.7      1.1      0.2
    888003 2010  1 16    -11.8      7.6     87.3      1.2      0.2
    888003 2010  1 17     -5.9      7.9     89.0      2.2      3.1
    888003 2010  1 18     -7.2      7.8     88.7      1.1      3.1
    888003 2010  1 19    -12.8      2.9     86.4      1.2      0.5
    888003 2010  1 20     -8.8      7.8     89.0      1.1      0.1
    888003 2010  1 21     -7.3      7.8     89.2      1.3      1.3
    888003 2010  1 22     -7.2      7.8     87.7      1.5      3.1
    888003 2010  1 23     -8.0      7.9     88.2      0.7      0.7
    888003 2010  1 24     -7.9      7.3     89.1      0.8      1.0
    888003 2010  1 25    -12.1      2.4     86.2      1.7      0.1
    888003 2010  1 26    -12.0      6.2     87.2      1.6      0.1
    888003 2010  1 27     -6.7      3.6     86.4      2.5      1.7
    888003 2010  1 28     -7.3      4.9     78.5      2.4      0.4
    888003 2010  1 29    -11.6      6.1     85.0      1.6      0.2
    888003 2010  1 30    -13.7      7.9     85.2      1.3      1.4
    888003 2010  1 31    -19.9      2.3     78.7      1.6      1.4
    888003 2010  2  1    -25.2      1.2     75.3      1.7      0.7
    888003 2010  2  2    -19.5      7.7     80.4      1.3      0.2
    888003 2010  2  3     -9.7      7.7     83.1      1.8      0.6
    888003 2010  2  4     -8.3      7.0     86.7      0.9      2.7
    888003 2010  2  5     -6.0      7.1     88.4      1.7      1.4
    888003 2010  2  6     -7.3      6.7     89.2      1.2      0.2
    888003 2010  2  7    -15.6      1.1     82.3      2.1      0.6
    888003 2010  2  8    -14.1      2.9     82.6      1.9      0.1
    888003 2010  2  9    -11.0      4.6     78.4      2.5      0.0
    888003 2010  2 10    -15.8      3.9     77.3      2.0      0.2
    888003 2010  2 11     -8.6      6.0     81.9      1.4      0.0
    888003 2010  2 12     -6.4      5.3     82.3      1.5      0.0
    888003 2010  2 13     -9.5      0.7     82.0      2.0      0.0
    888003 2010  2 14     -9.6      3.1     85.6      1.4      0.0
    888003 2010  2 15     -9.1      7.4     85.2      1.2      0.0
    888003 2010  2 16     -6.1      7.3     87.2      0.9      0.2
    888003 2010  2 17     -6.9      7.9     86.3      1.2      2.2
    888003 2010  2 18     -8.2      7.7     82.5      1.9      2.4
    888003 2010  2 19    -11.6      7.1     77.7      1.7      2.7
    888003 2010  2 20    -13.6      6.8     76.6      2.2      1.8
    888003 2010  2 21    -18.2      4.0     73.9      1.5      1.7
    888003 2010  2 22    -18.4      2.3     75.6      1.2      0.2
    888003 2010  2 23    -15.6      3.7     80.0      1.3      0.1
    888003 2010  2 24    -15.2      3.7     77.8      1.8      1.0
    888003 2010  2 25    -13.4      7.5     82.5      1.3      0.1
    888003 2010  2 26     -7.4      7.3     84.0      0.8      2.3
    888003 2010  2 27     -6.0      7.7     77.3      2.1      0.0
    888003 2010  2 28     -7.7      4.9     73.6      1.6      0.3
    888003 2010  3  1    -11.1      3.5     68.9      2.5      0.2
    888003 2010  3  2     -8.1      1.4     61.8      2.8      0.0
    888003 2010  3  3     -8.3      3.4     66.9      2.7      0.0
    888003 2010  3  4     -7.7      5.1     66.8      2.3      0.1
    888003 2010  3  5    -11.8      5.8     83.1      1.4      0.2
    888003 2010  3  6    -10.4      1.3     75.3      1.8      4.5
    888003 2010  3  7     -3.7      3.3     78.0      2.0      0.0
    888003 2010  3  8      0.2      4.5     71.1      3.1      0.0
    888003 2010  3  9     -2.9      5.2     70.1      2.4      0.0
    888003 2010  3 10      2.5      5.8     66.0      3.1      0.0
    888003 2010  3 11      3.8      7.0     68.8      3.2      0.0
    888003 2010  3 12     -0.2      5.1     60.1      2.6      0.0
    888003 2010  3 13     -1.5      2.9     60.5      3.7      0.0
    888003 2010  3 14     -4.9      3.7     63.2      2.8      0.0
    888003 2010  3 15     -4.9      2.2     61.3      3.1      0.0
    888003 2010  3 16     -4.4      4.0     69.7      2.2      0.0
    888003 2010  3 17     -0.8      6.4     75.9      1.5      0.0
    888003 2010  3 18      2.6      5.7     73.9      2.3      0.0
