     MetID    Y  M  D      TAM      NNM      UUM      FFM       RR
    888006 2009 12  4     -0.5      7.4     73.3      3.8      0.5
    888006 2009 12  5      0.7      6.8     71.4      5.0      1.3
    888006 2009 12  6      2.0      7.4     68.7      7.5      0.3
    888006 2009 12  7      1.9      6.2     70.7      4.7      0.3
    888006 2009 12  8      3.1      5.5     72.8      3.8      0.0
    888006 2009 12  9      2.2      7.3     77.2      4.0      0.1
    888006 2009 12 10      0.4      7.1     86.8      1.7      0.7
    888006 2009 12 11     -4.7      4.6     89.6      1.5      0.3
    888006 2009 12 12     -6.3      4.5     82.8      1.8      0.3
    888006 2009 12 13     -3.6      6.1     86.9      1.6      0.0
    888006 2009 12 14     -3.1      6.9     92.4      2.0      3.1
    888006 2009 12 15     -5.4      5.3     88.3      1.9      6.8
    888006 2009 12 16     -8.9      3.3     75.2      3.2      2.6
    888006 2009 12 17    -13.1      1.6     68.5      3.6      0.1
    888006 2009 12 18    -17.4      2.3     72.8      2.6      0.0
    888006 2009 12 19     -8.2      7.5     83.7      4.2      6.8
    888006 2009 12 20    -11.6      6.4     69.2      5.1      0.6
    888006 2009 12 21    -16.4      3.6     74.9      2.6      0.0
    888006 2009 12 22    -11.6      5.3     77.5      2.9      0.1
    888006 2009 12 23    -10.6      5.7     76.0      3.1      0.5
    888006 2009 12 24     -6.2      6.6     81.0      3.1      0.8
    888006 2009 12 25     -4.6      6.2     72.9      4.4      1.0
    888006 2009 12 26     -5.6      7.6     80.2      4.0      3.3
    888006 2009 12 27     -4.2      6.7     85.7      3.7      5.0
    888006 2009 12 28     -6.2      4.4     85.8      3.8      6.0
    888006 2009 12 29    -13.9      1.8     83.0      2.2      4.7
    888006 2009 12 30    -17.0      1.9     79.8      2.0      0.4
    888006 2009 12 31    -15.3      3.9     82.6      1.9      0.0
    888006 2010  1  1    -13.1      5.6     75.5      3.3      0.1
    888006 2010  1  2    -17.7      1.1     72.5      2.6      0.0
    888006 2010  1  3    -10.4      6.4     81.9      2.6      0.0
    888006 2010  1  4     -9.3      4.8     86.7      2.5      0.4
    888006 2010  1  5    -16.3      2.7     76.7      2.4      0.0
    888006 2010  1  6    -21.6      1.1     69.6      2.3      0.0
    888006 2010  1  7    -23.3      1.2     70.8      2.3      0.0
    888006 2010  1  8    -23.8      0.7     69.3      2.4      0.0
    888006 2010  1  9    -19.9      0.3     67.7      2.3      0.0
    888006 2010  1 10    -17.3      0.3     68.6      2.3      0.0
    888006 2010  1 11    -15.6      0.8     68.5      2.1      0.0
    888006 2010  1 12     -8.5      1.0     78.1      2.3      0.0
    888006 2010  1 13     -6.3      3.0     78.1      2.9      0.1
    888006 2010  1 14     -5.8      3.0     72.9      3.3      0.0
    888006 2010  1 15     -6.8      3.5     67.9      3.7      0.3
    888006 2010  1 16     -4.6      5.7     65.8      6.1      0.0
    888006 2010  1 17     -4.9      7.5     65.4      5.6      0.1
    888006 2010  1 18     -7.0      6.8     71.0      3.4      0.2
    888006 2010  1 19     -5.3      5.2     83.8      2.1      0.0
    888006 2010  1 20     -5.7      5.2     76.2      3.7      0.1
    888006 2010  1 21     -5.4      5.8     67.6      4.1      0.0
    888006 2010  1 22     -6.1      5.9     64.0      4.7      0.0
    888006 2010  1 23     -5.8      7.7     71.0      3.5      0.2
    888006 2010  1 24     -6.9      6.8     76.6      1.7      0.1
    888006 2010  1 25    -10.6      4.4     83.1      1.5      0.0
    888006 2010  1 26     -7.4      7.4     84.1      2.9      0.0
    888006 2010  1 27     -2.6      5.6     86.5      5.2      1.0
    888006 2010  1 28     -5.3      5.3     77.0      4.6      1.0
    888006 2010  1 29    -12.4      4.9     81.0      2.1      0.3
    888006 2010  1 30     -8.9      7.4     84.4      3.0      2.5
    888006 2010  1 31    -15.4      4.3     72.9      3.4      1.8
    888006 2010  2  1    -15.8      4.8     78.8      2.2      0.2
    888006 2010  2  2    -12.4      4.7     76.7      2.8      1.0
    888006 2010  2  3    -11.2      4.7     74.9      2.9      0.1
    888006 2010  2  4    -11.0      6.0     76.5      3.2      0.1
    888006 2010  2  5     -4.5      7.2     75.7      3.9      0.6
    888006 2010  2  6     -4.1      6.3     83.9      1.8      0.5
    888006 2010  2  7    -11.2      3.2     82.3      1.9      1.5
    888006 2010  2  8     -9.1      3.5     82.7      2.3      0.0
    888006 2010  2  9     -9.9      3.2     76.6      2.6      0.0
    888006 2010  2 10    -13.4      4.3     75.6      2.3      0.0
    888006 2010  2 11     -7.6      5.5     86.1      2.3      2.3
    888006 2010  2 12    -12.1      3.6     83.4      1.7      0.0
    888006 2010  2 13    -11.4      2.4     82.5      1.9      0.0
    888006 2010  2 14     -8.2      5.1     81.5      1.7      0.0
    888006 2010  2 15     -5.0      7.0     75.6      3.0      0.0
    888006 2010  2 16     -5.5      7.0     72.6      2.9      0.3
    888006 2010  2 17     -6.4      6.8     68.0      3.5      0.2
    888006 2010  2 18     -7.6      6.8     65.6      4.4      0.0
    888006 2010  2 19    -10.9      5.1     62.3      4.3      0.0
    888006 2010  2 20    -12.7      6.5     61.8      4.7      0.2
    888006 2010  2 21    -16.2      6.1     66.1      2.8      0.8
    888006 2010  2 22    -11.0      5.2     79.9      2.2      5.0
    888006 2010  2 23    -11.2      4.2     79.6      2.4      4.7
    888006 2010  2 24     -8.8      5.4     80.7      2.5      0.8
    888006 2010  2 25     -8.0      7.2     72.9      3.1      0.5
    888006 2010  2 26     -6.7      6.9     80.5      2.5      2.4
    888006 2010  2 27     -8.2      5.9     75.6      2.7      0.4
    888006 2010  2 28    -11.7      4.2     74.1      2.1      0.7
    888006 2010  3  1    -13.8      3.1     71.5      2.4      0.0
    888006 2010  3  2    -11.6      3.5     74.5      3.2      0.0
    888006 2010  3  3    -10.7      3.3     77.5      2.8      2.0
    888006 2010  3  4    -12.4      2.7     75.1      2.6      0.0
    888006 2010  3  5     -9.8      5.8     81.4      2.3      0.1
    888006 2010  3  6     -8.3      4.7     80.7      3.0      0.9
    888006 2010  3  7     -4.0      6.4     86.3      2.8      9.1
    888006 2010  3  8     -1.9      6.0     84.9      4.3      0.0
    888006 2010  3  9     -2.2      6.4     79.3      3.4      0.0
    888006 2010  3 10     -1.6      6.6     84.0      4.6      0.0
    888006 2010  3 11     -0.9      7.3     87.9      4.5      0.0
    888006 2010  3 12     -2.8      5.9     76.5      4.4      0.2
    888006 2010  3 13     -3.8      5.0     76.0      5.7      0.4
    888006 2010  3 14     -5.8      4.9     71.6      4.7      0.2
    888006 2010  3 15     -6.5      4.5     69.1      4.6      0.0
    888006 2010  3 16     -4.7      6.7     80.8      4.6      0.1
    888006 2010  3 17     -1.4      7.5     87.5      3.3      6.7
    888006 2010  3 18      0.6      7.4     88.4      4.8      5.5
