     MetID    Y  M  D      TAM      NNM      UUM      FFM       RR
    888008 2009  5 31     11.2      1.2     57.8      2.8      0.0
    888008 2009  6  1     10.5      4.4     63.3      3.4      0.0
    888008 2009  6  2      7.1      5.2     57.3      4.8      0.0
    888008 2009  6  3      5.0      4.8     54.5      4.2      0.1
    888008 2009  6  4      5.6      5.3     49.8      4.5      0.4
    888008 2009  6  5      8.4      5.5     48.5      2.8      0.1
    888008 2009  6  6      8.6      4.1     52.2      3.3      0.0
    888008 2009  6  7      7.9      5.6     60.6      3.3      0.0
    888008 2009  6  8      6.9      5.6     71.9      2.0      0.0
    888008 2009  6  9      5.8      6.4     75.1      2.1     13.4
    888008 2009  6 10      6.6      7.0     76.8      2.8      9.0
    888008 2009  6 11      6.1      6.3     75.7      3.3     12.5
    888008 2009  6 12      7.9      7.3     71.1      4.2      1.4
    888008 2009  6 13      7.3      5.0     62.6      4.5      0.1
    888008 2009  6 14      8.6      4.6     59.5      3.9      0.0
    888008 2009  6 15      8.0      4.8     51.3      4.7      0.0
    888008 2009  6 16      5.7      4.1     57.1      3.1      0.0
    888008 2009  6 17      5.6      4.0     56.9      2.1      0.0
    888008 2009  6 18      5.2      6.9     75.9      2.9      1.7
    888008 2009  6 19      4.9      6.3     76.9      2.1      4.3
    888008 2009  6 20      6.2      6.0     72.6      2.6      4.9
    888008 2009  6 21      7.2      4.9     69.0      2.0      0.0
    888008 2009  6 22      7.7      5.5     65.6      1.9      0.0
    888008 2009  6 23      8.3      5.4     69.5      1.6      0.0
    888008 2009  6 24     10.7      0.8     66.9      1.3      0.0
    888008 2009  6 25     13.0      1.5     57.8      1.5      0.0
    888008 2009  6 26     13.8      3.3     50.0      2.3      0.0
    888008 2009  6 27     13.8      3.1     53.2      1.4      0.0
    888008 2009  6 28     14.2      4.0     54.6      1.5      0.0
    888008 2009  6 29     14.4      5.9     59.9      1.7      0.0
    888008 2009  6 30     12.1      6.5     72.9      1.2      0.0
    888008 2009  7  1     14.4      2.9     67.5      2.3      0.0
    888008 2009  7  2     17.7      2.5     62.6      2.4      0.0
    888008 2009  7  3     18.8      1.5     59.8      2.4      0.0
    888008 2009  7  4     18.7      1.6     61.4      3.4      0.0
    888008 2009  7  5     15.9      5.7     69.8      4.8      0.0
    888008 2009  7  6     14.8      6.7     72.2      2.6      0.8
    888008 2009  7  7     12.1      6.5     80.2      1.9     23.5
    888008 2009  7  8      9.6      6.6     70.5      2.6      6.5
    888008 2009  7  9     11.7      6.2     65.7      2.9      2.9
    888008 2009  7 10     13.1      5.7     54.9      3.5      0.0
    888008 2009  7 11     13.6      5.7     66.1      2.5      0.1
    888008 2009  7 12     13.5      6.6     68.9      3.1      0.1
    888008 2009  7 13     12.6      6.9     75.1      2.4      4.3
    888008 2009  7 14     12.1      5.5     73.1      1.8     10.8
    888008 2009  7 15     12.2      6.6     77.0      2.3      0.0
    888008 2009  7 16     11.4      6.7     82.0      2.5      7.5
    888008 2009  7 17     13.6      5.7     69.8      1.9      1.9
    888008 2009  7 18     14.9      7.2     66.0      3.3      0.0
    888008 2009  7 19     12.2      7.5     82.7      3.5      9.2
    888008 2009  7 20      9.1      7.4     88.6      2.8     38.2
    888008 2009  7 21      9.4      7.3     83.8      3.7     15.5
    888008 2009  7 22     10.7      6.7     81.0      1.7      7.5
    888008 2009  7 23     10.7      7.4     85.5      2.3      3.4
    888008 2009  7 24     10.9      6.7     84.8      2.1      1.9
    888008 2009  7 25     10.6      7.1     78.9      4.1      8.7
    888008 2009  7 26     10.5      6.7     73.8      4.7      2.0
    888008 2009  7 27     10.1      7.5     80.1      2.1      0.1
    888008 2009  7 28     10.3      6.1     82.7      2.3      3.4
    888008 2009  7 29      9.9      7.3     80.8      2.5      1.2
    888008 2009  7 30     11.8      7.7     74.2      4.1      0.2
    888008 2009  7 31      9.9      6.9     80.9      3.7      8.4
    888008 2009  8  1     10.1      5.8     70.4      2.2     11.0
    888008 2009  8  2     11.5      7.1     73.0      3.3      0.1
    888008 2009  8  3     12.5      6.6     79.3      3.5      0.4
    888008 2009  8  4     13.3      5.7     79.9      2.7      6.6
    888008 2009  8  5     13.4      5.7     77.6      1.9      0.1
    888008 2009  8  6     13.6      6.8     81.5      2.0      1.1
    888008 2009  8  7     14.2      6.2     78.3      2.3      0.0
    888008 2009  8  8     13.4      7.1     79.5      2.2      0.0
    888008 2009  8  9     13.8      6.1     77.6      2.6      2.4
    888008 2009  8 10     12.8      6.7     74.4      2.9      0.0
    888008 2009  8 11     11.4      6.9     76.2      3.7      0.4
    888008 2009  8 12      9.3      6.8     83.7      2.6      4.4
    888008 2009  8 13      8.6      6.1     73.4      4.1      5.5
    888008 2009  8 14      8.4      5.7     72.2      3.4     11.9
    888008 2009  8 15      7.1      7.5     86.1      3.3      0.7
    888008 2009  8 16      8.2      7.4     91.2      2.8     37.4
    888008 2009  8 17      9.6      6.7     80.9      3.0     21.9
    888008 2009  8 18      8.7      5.3     73.8      3.3      7.7
    888008 2009  8 19      9.3      6.4     77.5      3.1      0.0
    888008 2009  8 20     15.3      6.9     68.5      4.1      0.0
    888008 2009  8 21     11.8      6.4     75.0      2.3     12.5
    888008 2009  8 22      9.1      5.6     76.4      1.6      9.3
    888008 2009  8 23      9.7      6.0     76.7      2.0      1.1
    888008 2009  8 24     10.6      7.3     77.7      3.8      9.8
    888008 2009  8 25     12.9      7.2     68.3      4.5      0.0
    888008 2009  8 26     10.3      5.9     78.4      2.1      1.8
    888008 2009  8 27      9.6      7.4     87.2      2.6      3.2
    888008 2009  8 28      9.4      7.5     88.7      2.6      2.4
    888008 2009  8 29      7.3      6.7     84.4      2.5     12.6
    888008 2009  8 30      8.0      7.2     79.2      4.4      4.5
    888008 2009  8 31      7.6      7.7     88.3      2.9     10.7
    888008 2009  9  1      9.4      7.1     90.6      4.0     15.8
    888008 2009  9  2      7.6      6.8     86.5      1.9     46.0
    888008 2009  9  3      9.2      6.4     77.4      3.6      1.5
    888008 2009  9  4      9.7      7.5     80.3      2.2      0.8
    888008 2009  9  5     10.0      6.4     72.0      3.6      0.7
    888008 2009  9  6      7.0      6.1     83.2      1.9      0.5
    888008 2009  9  7      7.7      6.8     85.1      3.2      1.9
    888008 2009  9  8      8.0      7.8     83.1      3.8      7.9
    888008 2009  9  9      9.3      5.8     75.6      5.5     26.5
    888008 2009  9 10      8.3      5.7     83.0      2.6      3.1
    888008 2009  9 11      7.6      7.2     86.8      3.6      2.5
    888008 2009  9 12      8.0      6.8     81.2      5.1     10.6
    888008 2009  9 13      9.0      3.8     76.4      3.0      7.1
    888008 2009  9 14      7.8      0.9     78.5      2.1      0.0
    888008 2009  9 15      6.9      4.6     83.9      2.6      0.0
    888008 2009  9 16      6.7      6.0     77.9      4.9      4.9
    888008 2009  9 17      6.3      7.2     79.2      3.4      4.4
    888008 2009  9 18      7.6      6.2     82.3      2.0      0.0
    888008 2009  9 19      8.9      4.9     75.5      2.6      0.0
    888008 2009  9 20      7.9      6.2     77.0      3.3      0.7
    888008 2009  9 21      6.7      6.9     83.5      2.9      4.4
    888008 2009  9 22      8.1      6.9     81.3      5.0     22.2
    888008 2009  9 23      5.1      6.5     82.2      4.2     13.4
    888008 2009  9 24      5.4      6.3     82.6      3.7     40.9
    888008 2009  9 25      7.9      7.3     87.9      3.1     10.5
    888008 2009  9 26      9.0      7.0     83.4      4.4      1.0
    888008 2009  9 27      7.4      7.3     82.2      5.4      9.4
    888008 2009  9 28      3.3      5.8     76.4      6.0     48.9
    888008 2009  9 29      3.1      4.9     74.1      4.5     18.2
    888008 2009  9 30      1.5      6.9     84.2      2.9      2.0
    888008 2009 10  1      2.2      5.9     78.8      3.2      9.6
    888008 2009 10  2      1.6      4.6     76.8      2.4      1.1
    888008 2009 10  3      1.5      7.6     80.5      4.4      0.8
    888008 2009 10  4      2.7      7.2     80.5      3.2     21.9
    888008 2009 10  5      1.6      5.1     76.4      3.7      0.4
    888008 2009 10  6      1.1      7.6     83.4      4.2      1.1
    888008 2009 10  7      3.0      5.6     80.5      4.9     35.8
    888008 2009 10  8      0.9      6.8     84.2      2.7     17.0
    888008 2009 10  9      0.8      3.9     72.2      2.5     11.2
    888008 2009 10 10      0.5      4.5     70.1      3.1      0.0
    888008 2009 10 11      2.4      6.8     73.7      3.5      0.0
    888008 2009 10 12      1.6      3.4     70.2      2.8      0.0
    888008 2009 10 13     -0.8      1.5     69.3      2.7      0.1
    888008 2009 10 14     -0.6      2.9     65.8      3.2      0.0
    888008 2009 10 15      1.5      6.5     75.5      2.6      0.0
    888008 2009 10 16      3.9      4.7     69.5      3.6     12.8
    888008 2009 10 17      1.7      3.0     79.4      2.2      0.1
    888008 2009 10 18      0.2      5.6     79.6      2.9      0.1
    888008 2009 10 19      0.6      4.8     85.6      1.6      0.3
    888008 2009 10 20      1.0      6.3     75.7      3.4      0.0
    888008 2009 10 21      4.3      4.6     68.8      5.3      0.0
    888008 2009 10 22      4.9      3.6     61.0      6.2      0.0
    888008 2009 10 23      5.9      6.6     67.8      3.9      0.0
    888008 2009 10 24      4.7      6.6     60.6      5.3      0.0
    888008 2009 10 25      5.6      6.7     58.2      4.4      0.0
    888008 2009 10 26      3.5      5.7     77.3      1.8      0.0
    888008 2009 10 27      2.4      4.5     83.0      1.6      0.1
    888008 2009 10 28      1.4      4.1     76.1      4.0      0.0
    888008 2009 10 29      1.8      5.8     72.4      3.3      0.0
    888008 2009 10 30      1.2      3.2     79.0      3.0      0.0
    888008 2009 10 31      1.4      6.3     80.6      3.3      0.0
    888008 2009 11  1      4.2      7.7     73.2      5.4      1.4
    888008 2009 11  2      5.8      7.3     60.7      6.4      6.3
    888008 2009 11  3      7.1      6.7     64.4      5.2      1.5
    888008 2009 11  4      2.9      5.0     48.0      7.7      0.0
    888008 2009 11  5      1.2      4.5     50.6      4.8      0.0
    888008 2009 11  6      0.6      3.9     57.1      4.2      0.0
    888008 2009 11  7      5.3      5.9     59.6      4.3      0.0
    888008 2009 11  8      5.7      6.0     66.3      3.2      0.0
    888008 2009 11  9      1.0      2.6     76.8      3.4      0.1
    888008 2009 11 10      0.2      1.5     75.4      4.0      0.0
    888008 2009 11 11     -0.8      6.1     72.5      3.2      0.0
    888008 2009 11 12     -2.2      3.4     71.5      3.6      0.1
    888008 2009 11 13     -1.1      5.4     67.4      5.4      0.0
    888008 2009 11 14      2.2      7.7     73.0      7.2      2.2
    888008 2009 11 15      5.4      5.9     77.4      3.9      8.6
    888008 2009 11 16      3.2      4.7     71.5      4.6      0.5
    888008 2009 11 17      5.8      6.1     61.2      4.9      0.0
    888008 2009 11 18      3.5      6.5     83.5      2.5      6.6
    888008 2009 11 19      3.0      7.6     89.2      3.2      1.2
    888008 2009 11 20      5.1      7.5     90.0      4.0     33.0
    888008 2009 11 21      4.3      4.9     79.2      3.6     18.6
    888008 2009 11 22      2.5      7.4     87.5      4.0      7.0
    888008 2009 11 23      2.2      6.7     87.6      3.1     13.9
    888008 2009 11 24      2.1      5.7     90.3      2.3      0.7
    888008 2009 11 25      2.7      7.1     83.9      4.4     32.7
    888008 2009 11 26      2.6      7.1     87.1      3.6     41.1
    888008 2009 11 27      2.0      6.4     89.1      2.3     39.4
    888008 2009 11 28      1.1      7.1     89.3      1.8      0.1
    888008 2009 11 29     -0.1      5.2     80.2      2.7      0.6
    888008 2009 11 30     -3.2      3.8     80.2      1.9      0.1
    888008 2009 12  1     -1.7      4.3     81.0      3.1      0.5
    888008 2009 12  2     -0.9      6.2     66.4      4.5      0.0
    888008 2009 12  3      1.9      6.5     46.5      5.5      0.0
    888008 2009 12  4      2.6      7.3     62.1      4.9      0.0
    888008 2009 12  5      3.9      6.2     59.7      5.4      0.0
    888008 2009 12  6      6.0      7.1     54.7      7.9      0.0
    888008 2009 12  7      5.1      5.5     57.9      5.8      0.9
    888008 2009 12  8      4.9      4.7     63.6      4.2      0.0
    888008 2009 12  9      4.6      7.2     69.2      4.2      0.0
    888008 2009 12 10      3.1      7.3     84.4      2.1      1.4
    888008 2009 12 11      0.1      4.6     88.6      1.9      0.1
    888008 2009 12 12     -1.5      4.4     80.4      2.6      0.0
    888008 2009 12 13     -1.1      6.9     85.9      2.4      0.1
    888008 2009 12 14     -0.4      7.4     90.5      2.1      3.0
    888008 2009 12 15     -1.2      5.9     88.5      1.9      5.9
    888008 2009 12 16     -3.5      2.2     69.5      3.8      0.0
    888008 2009 12 17     -7.0      1.0     58.6      4.1      0.0
    888008 2009 12 18    -10.7      3.3     69.8      3.6      0.1
    888008 2009 12 19     -6.1      7.5     83.6      4.4      6.4
    888008 2009 12 20     -4.8      5.8     56.5      5.9      5.6
    888008 2009 12 21     -8.4      3.7     65.4      4.1      0.0
    888008 2009 12 22     -7.4      5.2     73.7      3.7      0.0
    888008 2009 12 23     -6.2      4.4     72.5      4.1      0.0
    888008 2009 12 24     -2.5      5.7     73.1      4.3      0.0
    888008 2009 12 25     -1.0      5.1     63.3      5.5      0.0
    888008 2009 12 26     -2.5      7.7     76.8      4.8      2.0
    888008 2009 12 27     -2.5      6.9     89.3      4.1     20.3
    888008 2009 12 28     -2.5      5.5     83.4      3.3      4.4
    888008 2009 12 29     -6.0      2.0     81.0      3.0      5.8
    888008 2009 12 30     -9.2      2.9     80.2      3.0      0.0
    888008 2009 12 31     -9.6      4.1     82.5      3.0      0.0
    888008 2010  1  1     -6.6      4.9     69.5      4.5      0.5
    888008 2010  1  2     -9.6      1.0     66.2      4.1      0.0
    888008 2010  1  3     -8.9      6.9     80.1      2.6      0.0
    888008 2010  1  4     -6.1      5.5     87.7      2.6      0.9
    888008 2010  1  5     -7.5      1.9     68.3      4.2      0.0
    888008 2010  1  6    -11.6      2.0     68.2      3.3      0.0
    888008 2010  1  7    -12.8      1.2     69.3      3.4      0.0
    888008 2010  1  8    -13.6      0.7     68.3      3.5      0.0
    888008 2010  1  9    -11.4      0.3     68.0      3.7      0.0
    888008 2010  1 10     -9.6      0.4     69.4      3.6      0.0
    888008 2010  1 11     -7.8      0.7     70.4      3.6      0.0
    888008 2010  1 12     -5.0      0.7     75.2      3.8      0.1
    888008 2010  1 13     -2.5      1.7     75.7      4.8      0.2
    888008 2010  1 14     -1.4      1.8     70.1      5.7      0.0
    888008 2010  1 15     -2.5      3.0     63.4      5.3      0.0
    888008 2010  1 16     -0.5      5.0     54.1      7.2      0.0
    888008 2010  1 17     -0.7      7.4     51.3      5.9      0.0
    888008 2010  1 18     -1.9      6.7     58.6      4.5      0.0
    888008 2010  1 19     -2.5      6.0     74.8      2.4      0.0
    888008 2010  1 20     -1.4      3.7     68.2      4.3      0.3
    888008 2010  1 21     -2.0      4.5     54.5      4.7      0.0
    888008 2010  1 22     -2.1      5.2     51.1      5.5      0.0
    888008 2010  1 23     -2.1      7.6     57.7      4.8      0.0
    888008 2010  1 24     -2.2      6.9     70.6      2.5      0.0
    888008 2010  1 25     -3.5      5.5     79.2      2.3      0.0
    888008 2010  1 26     -3.8      7.5     84.7      2.9      0.0
    888008 2010  1 27     -0.6      6.3     85.7      3.8      7.3
    888008 2010  1 28     -1.4      5.8     70.7      3.8      7.4
    888008 2010  1 29     -5.7      4.4     74.4      2.7      0.0
    888008 2010  1 30     -5.9      7.4     86.3      4.2      3.6
    888008 2010  1 31     -8.4      3.5     67.4      5.0      3.7
    888008 2010  2  1    -10.5      5.7     76.0      3.7      0.0
    888008 2010  2  2     -6.9      3.2     71.7      4.8      0.6
    888008 2010  2  3     -7.5      3.1     70.0      3.5      0.0
    888008 2010  2  4     -5.8      5.3     72.5      5.0      0.0
    888008 2010  2  5     -2.1      7.3     72.0      3.7      2.1
    888008 2010  2  6     -0.6      5.5     73.2      2.8      0.0
    888008 2010  2  7     -4.4      3.9     77.6      2.3      0.1
    888008 2010  2  8     -4.7      4.3     83.4      2.3      0.0
    888008 2010  2  9     -4.6      2.6     71.5      2.8      0.0
    888008 2010  2 10     -7.8      4.8     73.8      2.8      0.0
    888008 2010  2 11     -5.5      6.3     84.4      2.4      4.5
    888008 2010  2 12     -5.0      4.0     82.9      2.3      0.0
    888008 2010  2 13     -5.4      3.0     81.3      2.7      0.0
    888008 2010  2 14     -3.8      5.3     79.4      3.0      0.0
    888008 2010  2 15     -1.5      6.6     70.9      3.7      0.0
    888008 2010  2 16     -1.4      6.7     62.8      3.8      0.0
    888008 2010  2 17     -2.8      6.1     56.7      4.1      0.0
    888008 2010  2 18     -3.7      6.3     54.5      4.9      0.0
    888008 2010  2 19     -6.1      4.4     52.7      5.1      0.0
    888008 2010  2 20     -8.4      5.5     54.7      5.9      0.0
    888008 2010  2 21    -10.7      6.5     56.2      4.0      0.0
    888008 2010  2 22     -8.7      5.5     77.6      2.9      0.0
    888008 2010  2 23     -6.1      4.1     77.1      2.4     10.4
    888008 2010  2 24     -5.6      5.9     81.5      2.7     11.9
    888008 2010  2 25     -3.7      7.0     69.2      4.4      2.4
    888008 2010  2 26     -2.9      6.1     75.4      2.5      0.2
    888008 2010  2 27     -2.9      4.7     67.5      3.0      0.0
    888008 2010  2 28     -4.4      2.8     63.5      3.0      0.0
    888008 2010  3  1     -8.1      3.2     68.7      2.3      0.0
    888008 2010  3  2     -7.7      4.4     78.5      2.7      0.0
    888008 2010  3  3     -6.5      3.8     79.4      2.4     12.4
    888008 2010  3  4     -6.6      2.4     72.7      2.2      0.2
    888008 2010  3  5     -6.2      6.1     83.5      2.8      9.7
    888008 2010  3  6     -5.1      5.9     79.4      3.0      3.3
    888008 2010  3  7     -3.0      6.9     89.4      2.0      0.6
    888008 2010  3  8     -0.1      6.7     85.8      4.1      0.8
    888008 2010  3  9     -0.5      6.9     80.3      3.4      0.0
    888008 2010  3 10      0.0      7.0     85.9      3.8      2.5
    888008 2010  3 11     -0.4      7.5     90.7      3.0      0.5
    888008 2010  3 12     -0.6      6.1     74.1      4.2      5.8
    888008 2010  3 13     -1.1      6.1     72.5      4.9      9.9
    888008 2010  3 14     -2.7      5.6     68.7      4.5      0.7
    888008 2010  3 15     -3.4      5.2     66.5      4.3      0.3
    888008 2010  3 16     -2.8      7.1     83.2      3.7      0.2
    888008 2010  3 17     -0.5      7.6     90.6      1.9      9.8
    888008 2010  3 18      0.6      7.6     89.6      3.3      5.5
    888008 2010  3 19      1.5      7.6     87.6      3.1      3.1
    888008 2010  3 20      1.1      7.3     89.2      3.0     42.1
