     MetID    Y  M  D      TAM      NNM      UUM      FFM       RR
    888004 2009  3 11     -3.7      3.7     77.1      2.3      0.7
    888004 2009  3 12     -3.3      7.7     82.8      3.7      1.4
    888004 2009  3 13     -2.2      6.6     88.2      3.2     10.5
    888004 2009  3 14     -2.6      5.3     78.0      2.5      1.7
    888004 2009  3 15     -2.8      6.3     79.1      2.3      0.0
    888004 2009  3 16     -1.6      7.1     88.8      3.4     10.5
    888004 2009  3 17     -3.1      5.4     77.0      5.8     22.9
    888004 2009  3 18     -1.6      5.6     77.6      3.7      9.2
    888004 2009  3 19     -5.8      2.0     73.5      2.0      0.0
    888004 2009  3 20     -5.4      4.2     74.6      2.7      0.0
    888004 2009  3 21     -4.8      5.9     76.2      2.6      0.0
    888004 2009  3 22     -3.4      6.6     83.3      4.2      2.9
    888004 2009  3 23     -5.4      4.0     69.0      3.0      8.6
    888004 2009  3 24     -7.8      2.9     58.5      2.5      0.0
    888004 2009  3 25     -6.4      5.0     65.0      2.6      0.0
    888004 2009  3 26     -5.7      5.8     64.7      4.9      0.0
    888004 2009  3 27     -6.0      7.2     63.0      5.2      0.0
    888004 2009  3 28     -6.0      6.0     68.9      2.4      0.6
    888004 2009  3 29     -5.7      5.0     69.6      2.6      0.2
    888004 2009  3 30     -3.8      7.0     80.6      6.2      1.4
    888004 2009  3 31     -2.6      6.1     84.1      4.9     22.0
    888004 2009  4  1     -3.5      4.9     75.4      2.2     12.7
    888004 2009  4  2     -1.0      6.7     83.2      3.1      1.2
    888004 2009  4  3     -0.2      4.3     78.4      2.4      0.0
    888004 2009  4  4     -0.1      2.9     73.8      2.1      0.0
    888004 2009  4  5     -1.1      6.4     79.9      4.6      0.3
    888004 2009  4  6     -1.0      5.3     80.6      3.1     10.7
    888004 2009  4  7     -0.7      6.8     73.9      3.9      0.8
    888004 2009  4  8      1.1      6.9     72.7      4.2      1.9
    888004 2009  4  9      0.6      6.4     74.0      3.1      7.6
    888004 2009  4 10      2.2      7.0     78.4      3.3      2.8
    888004 2009  4 11      4.5      5.6     64.3      4.1      0.0
    888004 2009  4 12     -0.0      6.8     84.6      2.4      4.3
    888004 2009  4 13     -1.4      3.4     72.3      2.1     11.0
    888004 2009  4 14      0.6      4.7     72.7      2.1      0.0
    888004 2009  4 15      2.2      5.0     71.5      1.9      0.0
    888004 2009  4 16     -0.2      6.7     84.4      1.7      0.4
    888004 2009  4 17      0.1      3.4     72.0      2.4      1.6
    888004 2009  4 18      0.2      2.5     68.2      2.2      0.0
    888004 2009  4 19      1.0      4.3     72.5      2.8      0.0
    888004 2009  4 20      0.1      6.8     74.5      2.2      0.0
    888004 2009  4 21      0.6      4.5     71.6      2.0      0.0
    888004 2009  4 22      0.5      4.8     78.2      1.7      4.8
    888004 2009  4 23      1.7      3.8     65.0      2.8      0.1
    888004 2009  4 24      3.4      6.1     58.3      2.7      0.0
    888004 2009  4 25      3.1      3.4     57.8      2.8      0.0
    888004 2009  4 26      3.6      5.8     64.7      2.7      0.2
    888004 2009  4 27      1.4      6.4     84.2      2.3      2.9
    888004 2009  4 28      2.1      5.7     82.5      2.0     20.8
    888004 2009  4 29      4.3      6.2     74.4      3.3      0.8
    888004 2009  4 30      6.2      4.5     69.1      3.2      0.1
    888004 2009  5  1      6.8      4.1     64.0      3.1      0.0
    888004 2009  5  2      2.8      6.1     77.2      3.5      5.4
    888004 2009  5  3      0.9      5.5     69.2      2.5      6.3
    888004 2009  5  4      0.2      5.1     71.9      3.5      0.1
    888004 2009  5  5     -0.9      5.8     79.6      4.9      3.7
    888004 2009  5  6     -1.1      5.2     75.2      3.9      6.7
    888004 2009  5  7     -0.5      6.2     75.4      5.1      7.8
    888004 2009  5  8      0.3      6.6     71.7      5.9     31.4
    888004 2009  5  9     -0.2      5.8     76.4      4.8     10.3
    888004 2009  5 10     -0.5      6.8     79.4      3.6      6.0
    888004 2009  5 11     -0.2      4.2     61.4      3.5      1.6
    888004 2009  5 12      1.3      3.9     66.7      2.8      0.0
    888004 2009  5 13      2.9      4.4     57.7      2.1      0.0
    888004 2009  5 14      3.0      4.8     60.9      3.0      0.0
    888004 2009  5 15      4.6      1.1     47.1      3.8      0.0
    888004 2009  5 16      5.7      4.0     53.0      4.5      0.0
    888004 2009  5 17      5.2      5.4     51.9      4.5      0.0
    888004 2009  5 18      3.4      7.4     72.5      3.8      0.8
    888004 2009  5 19      3.4      6.9     79.0      2.5      2.3
    888004 2009  5 20      3.7      6.5     74.1      1.9      0.5
    888004 2009  5 21      3.8      6.0     74.1      1.9      0.5
    888004 2009  5 22      4.5      6.9     76.8      2.5      0.0
    888004 2009  5 23      4.4      4.6     71.8      2.6      1.8
    888004 2009  5 24      4.6      6.2     74.8      2.6      0.1
    888004 2009  5 25      4.5      5.3     71.4      3.1      0.1
    888004 2009  5 26      2.4      7.8     88.0      2.1      2.1
    888004 2009  5 27      0.2      6.7     81.7      5.2     48.2
    888004 2009  5 28      1.8      5.5     72.5      4.6     27.3
    888004 2009  5 29      4.4      5.2     70.9      2.4      0.1
    888004 2009  5 30      7.8      0.6     62.4      2.3      0.0
    888004 2009  5 31      8.2      1.0     56.8      2.4      0.0
    888004 2009  6  1      7.5      4.2     61.5      2.9      0.0
    888004 2009  6  2      3.8      5.1     61.6      4.9      0.0
    888004 2009  6  3      1.3      4.2     57.5      4.8      1.1
    888004 2009  6  4      1.5      5.3     54.7      4.2      0.0
    888004 2009  6  5      4.0      5.8     55.3      3.0      0.0
    888004 2009  6  6      4.2      4.2     57.5      2.6      0.0
    888004 2009  6  7      3.6      5.5     64.8      2.4      0.0
    888004 2009  6  8      3.1      6.0     74.4      1.9      0.0
    888004 2009  6  9      4.0      6.4     72.8      2.4      2.2
    888004 2009  6 10      4.3      7.0     75.5      2.3      0.8
    888004 2009  6 11      3.2      6.3     79.6      2.5     15.3
    888004 2009  6 12      5.2      7.3     75.5      3.1      0.3
    888004 2009  6 13      4.4      4.2     65.6      3.6      0.4
    888004 2009  6 14      3.7      4.8     63.7      3.5      0.0
    888004 2009  6 15      2.7      4.7     57.6      4.1      0.0
    888004 2009  6 16      1.8      4.3     60.9      3.2      0.0
    888004 2009  6 17      3.8      3.9     58.7      2.9      0.0
    888004 2009  6 18      2.5      6.7     80.2      3.7      9.2
    888004 2009  6 19      3.2      6.2     76.6      2.4      7.3
    888004 2009  6 20      4.0      6.0     74.9      2.8      1.5
    888004 2009  6 21      5.6      4.5     69.0      2.1      0.0
    888004 2009  6 22      6.2      5.2     67.2      2.4      0.0
    888004 2009  6 23      7.3      4.9     68.9      1.9      0.0
    888004 2009  6 24     10.2      1.0     62.6      1.9      0.0
    888004 2009  6 25     12.2      2.0     56.1      2.1      0.0
    888004 2009  6 26     13.1      3.0     50.2      3.0      0.0
    888004 2009  6 27     13.0      2.8     52.8      2.1      0.0
    888004 2009  6 28     13.0      4.2     54.9      1.9      0.0
    888004 2009  6 29     13.3      5.9     56.1      2.0      0.0
    888004 2009  6 30     11.2      6.5     69.8      1.6      0.0
    888004 2009  7  1     12.9      3.1     67.5      2.0      1.2
    888004 2009  7  2     14.1      2.7     62.7      2.0      0.0
    888004 2009  7  3     15.0      1.6     60.0      2.2      0.0
    888004 2009  7  4     14.8      2.0     63.7      2.4      0.0
    888004 2009  7  5     13.2      5.8     72.8      3.1      0.1
    888004 2009  7  6     11.6      6.8     76.2      2.4      0.1
    888004 2009  7  7      9.6      6.9     81.0      2.1      3.1
    888004 2009  7  8      7.4      6.9     78.5      2.9     15.8
    888004 2009  7  9      9.4      6.8     73.0      3.1      8.4
    888004 2009  7 10      9.6      5.9     63.7      3.2      2.3
    888004 2009  7 11     10.3      5.9     70.9      2.5      0.0
    888004 2009  7 12     10.7      6.3     71.0      2.3      0.0
    888004 2009  7 13      9.5      7.0     77.3      2.7      0.6
    888004 2009  7 14      9.2      5.5     74.1      2.1     10.0
    888004 2009  7 15     10.1      6.4     75.1      2.3      0.1
    888004 2009  7 16      8.3      6.3     83.3      2.4      2.5
    888004 2009  7 17     11.3      5.8     69.7      2.1      3.0
    888004 2009  7 18     12.0      7.3     70.2      4.2      4.1
    888004 2009  7 19     10.1      7.5     84.0      3.0      6.9
    888004 2009  7 20      6.6      7.3     87.5      3.2      6.9
    888004 2009  7 21      6.1      7.2     85.6      4.1     18.6
    888004 2009  7 22      8.0      6.6     80.1      2.5      0.4
    888004 2009  7 23      8.5      7.4     83.6      2.6      1.2
    888004 2009  7 24      8.0      6.6     83.1      2.3      6.3
    888004 2009  7 25      7.9      6.9     82.1      3.6      4.3
    888004 2009  7 26      7.7      6.3     75.6      3.4      0.9
    888004 2009  7 27      7.7      7.5     81.8      2.3      0.1
    888004 2009  7 28      7.1      5.7     81.8      2.4      7.4
    888004 2009  7 29      7.3      7.3     80.6      2.9      1.9
    888004 2009  7 30      9.1      7.7     78.2      4.4      1.2
    888004 2009  7 31      6.7      6.8     84.9      3.7     10.5
    888004 2009  8  1      7.4      5.6     71.0      2.3      6.7
    888004 2009  8  2      9.4      7.1     71.3      3.1      0.0
    888004 2009  8  3      9.4      6.8     84.1      2.4      5.3
    888004 2009  8  4     11.2      5.7     79.3      2.0      8.8
    888004 2009  8  5     11.7      5.6     75.3      2.3      0.1
    888004 2009  8  6     11.9      6.6     79.7      1.6      0.7
    888004 2009  8  7     12.7      5.7     73.6      2.1      0.8
    888004 2009  8  8     12.1      6.9     75.0      2.5      0.0
    888004 2009  8  9     11.7      6.2     78.5      2.0      0.6
    888004 2009  8 10     10.3      7.0     79.1      2.2      0.3
    888004 2009  8 11      8.3      6.6     80.4      3.3      0.0
    888004 2009  8 12      6.6      6.5     82.5      2.5      8.0
    888004 2009  8 13      5.6      5.8     76.8      3.9      7.8
    888004 2009  8 14      4.8      5.1     76.0      3.4      1.3
    888004 2009  8 15      5.1      7.5     86.6      3.1      2.4
    888004 2009  8 16      6.4      7.3     88.0      3.7     53.5
    888004 2009  8 17      6.5      6.6     83.6      3.6     31.1
    888004 2009  8 18      5.4      4.7     74.9      3.3      7.3
    888004 2009  8 19      7.3      6.6     77.9      3.0      0.8
    888004 2009  8 20     14.2      7.0     69.8      5.0      0.0
    888004 2009  8 21      9.3      6.3     76.3      3.1     22.0
    888004 2009  8 22      6.5      5.5     77.2      2.4      3.3
    888004 2009  8 23      7.0      5.6     75.6      2.3      2.1
    888004 2009  8 24      9.1      7.4     74.9      3.6      1.8
    888004 2009  8 25     10.8      7.2     72.9      3.7      4.3
    888004 2009  8 26      7.6      5.8     79.6      2.3      3.7
    888004 2009  8 27      8.2      7.5     87.0      2.8      5.0
    888004 2009  8 28      7.6      7.5     86.0      3.2      5.7
    888004 2009  8 29      4.8      6.5     82.6      3.9     10.3
    888004 2009  8 30      5.0      6.9     81.3      5.3     10.1
    888004 2009  8 31      6.5      7.6     87.8      3.7     13.6
    888004 2009  9  1      8.5      7.3     87.0      4.0     25.9
    888004 2009  9  2      5.4      6.5     85.3      2.7     35.3
    888004 2009  9  3      6.2      6.6     79.2      3.6      7.3
    888004 2009  9  4      7.0      7.5     83.1      2.7      0.5
    888004 2009  9  5      6.8      6.6     79.3      3.0      2.4
    888004 2009  9  6      4.7      5.5     83.9      2.7      0.8
    888004 2009  9  7      5.6      6.6     85.2      4.0      5.6
    888004 2009  9  8      6.8      7.7     81.7      4.6     17.1
    888004 2009  9  9      6.1      5.1     79.0      6.7     53.7
    888004 2009  9 10      5.6      4.8     82.6      3.0      2.3
    888004 2009  9 11      4.9      7.0     87.3      3.7      0.4
    888004 2009  9 12      5.0      6.6     83.3      5.2      1.2
    888004 2009  9 13      6.3      3.4     75.1      2.8      5.0
    888004 2009  9 14      6.0      1.0     75.6      1.7      0.0
    888004 2009  9 15      4.2      3.8     81.9      2.7      0.0
    888004 2009  9 16      3.7      5.5     80.6      4.7      1.8
    888004 2009  9 17      3.4      6.8     82.0      3.4      0.1
    888004 2009  9 18      5.6      5.9     79.2      2.4      0.0
    888004 2009  9 19      6.3      4.3     76.2      2.7      0.0
    888004 2009  9 20      4.9      6.0     81.8      3.6      0.9
    888004 2009  9 21      4.3      6.7     83.2      4.0      4.4
    888004 2009  9 22      6.0      6.4     81.1      6.7      3.9
    888004 2009  9 23      2.3      5.9     82.5      5.4     13.0
    888004 2009  9 24      2.3      5.7     84.0      4.5     31.9
    888004 2009  9 25      5.9      6.9     87.0      4.8      6.5
    888004 2009  9 26      6.2      6.5     84.5      5.3      2.9
    888004 2009  9 27      5.0      7.2     83.7      6.4      6.8
    888004 2009  9 28      0.1      5.1     79.4      6.4     58.8
    888004 2009  9 29     -0.4      4.3     75.8      4.8     11.8
    888004 2009  9 30     -1.4      6.7     85.4      3.2      0.3
    888004 2009 10  1     -1.2      5.3     81.1      3.2      3.5
    888004 2009 10  2     -1.9      3.6     79.1      2.5      0.4
    888004 2009 10  3     -0.7      7.7     83.7      3.9      9.7
    888004 2009 10  4     -0.5      7.0     85.5      4.7      5.1
    888004 2009 10  5     -1.6      4.1     79.7      3.5     15.9
    888004 2009 10  6     -1.0      7.6     84.7      3.7      1.3
    888004 2009 10  7     -0.2      4.9     82.9      5.8     33.3
    888004 2009 10  8     -2.1      6.6     86.1      3.2      9.6
    888004 2009 10  9     -3.5      3.9     76.6      2.4      8.4
    888004 2009 10 10     -3.2      4.4     74.6      2.6      0.1
    888004 2009 10 11     -0.6      7.0     78.8      3.3      3.6
    888004 2009 10 12     -2.1      3.2     75.5      2.8      0.7
    888004 2009 10 13     -6.5      1.1     71.2      2.1      0.0
    888004 2009 10 14     -5.1      2.0     69.2      2.3      0.1
    888004 2009 10 15      0.7      5.8     81.1      2.5      0.1
    888004 2009 10 16     -0.4      3.9     74.0      4.5     10.8
    888004 2009 10 17     -3.2      2.5     78.6      2.2      0.0
    888004 2009 10 18     -2.8      5.6     78.3      2.3      0.0
    888004 2009 10 19     -2.6      4.6     86.8      1.9      1.2
    888004 2009 10 20     -2.5      6.2     82.5      2.3      0.1
    888004 2009 10 21     -0.9      5.1     76.3      4.1      0.0
    888004 2009 10 22     -0.4      4.6     71.1      4.7      0.0
    888004 2009 10 23      2.4      7.0     75.7      3.8      0.0
    888004 2009 10 24      0.5      6.9     70.5      4.3      0.0
    888004 2009 10 25      1.9      7.2     69.6      4.2      0.0
    888004 2009 10 26     -0.2      5.8     83.2      1.9      0.1
    888004 2009 10 27     -2.1      3.7     85.8      1.8      0.0
    888004 2009 10 28     -2.4      4.1     78.5      2.8      0.0
    888004 2009 10 29     -1.1      5.0     77.4      2.2      0.0
    888004 2009 10 30     -3.6      3.3     85.6      1.8      0.0
    888004 2009 10 31     -1.5      6.4     77.5      3.1      0.0
    888004 2009 11  1      1.3      7.7     77.0      4.9      2.4
    888004 2009 11  2      2.3      7.5     69.7      6.8      1.0
    888004 2009 11  3      4.3      6.9     71.7      5.6      1.2
    888004 2009 11  4     -1.7      5.8     62.0      7.9      0.1
    888004 2009 11  5     -3.0      5.5     63.4      4.9      0.1
    888004 2009 11  6     -3.1      5.0     69.0      3.4      0.0
    888004 2009 11  7      2.1      6.6     69.9      4.6      0.0
    888004 2009 11  8      1.6      6.6     75.6      2.8      0.1
    888004 2009 11  9     -4.5      3.7     84.4      2.0      0.2
    888004 2009 11 10     -5.2      2.1     80.6      2.2      0.0
    888004 2009 11 11     -6.4      6.4     78.7      2.0      0.0
    888004 2009 11 12     -8.3      4.5     76.4      2.4      0.0
    888004 2009 11 13     -4.3      6.1     73.6      3.9      0.0
    888004 2009 11 14      0.3      7.8     77.9      5.5      7.8
    888004 2009 11 15      2.3      6.0     81.7      3.7     10.0
    888004 2009 11 16      0.2      5.5     75.3      3.5      4.7
    888004 2009 11 17      2.9      6.7     72.8      4.7      0.4
    888004 2009 11 18      0.3      6.1     85.6      2.7      5.1
    888004 2009 11 19      1.5      7.6     90.1      3.1      3.8
    888004 2009 11 20      4.0      7.5     89.2      4.6     37.3
    888004 2009 11 21      1.1      4.1     83.2      4.8     13.2
    888004 2009 11 22      0.9      7.4     88.3      3.6      6.6
    888004 2009 11 23      0.2      6.9     87.3      2.8     17.3
    888004 2009 11 24     -0.6      5.2     91.0      2.7      3.7
    888004 2009 11 25      1.0      7.1     84.5      5.0      3.8
    888004 2009 11 26      0.4      6.9     86.2      5.1     55.6
    888004 2009 11 27     -0.8      6.3     89.0      2.5     24.5
    888004 2009 11 28     -2.0      6.7     88.7      1.5      0.1
    888004 2009 11 29     -3.0      5.7     89.4      1.8      0.3
    888004 2009 11 30     -7.2      4.2     86.6      2.4      2.8
    888004 2009 12  1     -6.8      3.3     84.1      2.6      0.2
    888004 2009 12  2     -4.2      6.0     64.9      3.5      0.0
    888004 2009 12  3     -2.4      6.6     58.2      4.8      0.0
    888004 2009 12  4     -0.4      7.4     72.0      3.8      1.9
    888004 2009 12  5      0.6      6.7     69.7      4.9      0.4
    888004 2009 12  6      2.0      7.3     67.0      7.3      0.4
    888004 2009 12  7      1.9      6.1     69.0      4.7      0.3
    888004 2009 12  8      3.0      5.3     71.0      3.7      0.0
    888004 2009 12  9      2.1      7.3     75.9      3.9      0.0
    888004 2009 12 10      0.3      7.1     86.3      1.7      0.6
    888004 2009 12 11     -4.7      4.5     89.3      1.5      0.3
    888004 2009 12 12     -6.2      4.5     82.7      1.8      0.2
    888004 2009 12 13     -3.7      6.2     86.8      1.6      0.0
    888004 2009 12 14     -3.1      7.0     92.5      1.9      3.5
    888004 2009 12 15     -5.5      5.4     88.3      1.9     10.1
    888004 2009 12 16     -8.8      3.1     74.0      3.2      2.7
    888004 2009 12 17    -13.1      1.4     67.3      3.6      0.0
    888004 2009 12 18    -17.5      2.4     72.7      2.6      0.1
    888004 2009 12 19     -8.2      7.5     83.4      4.0      9.4
    888004 2009 12 20    -11.1      6.4     67.5      5.1      1.9
    888004 2009 12 21    -16.0      3.7     74.4      2.7      0.1
    888004 2009 12 22    -11.5      5.3     76.6      2.9      0.2
    888004 2009 12 23    -10.6      5.5     74.8      3.1      0.3
    888004 2009 12 24     -6.2      6.5     80.2      3.1      1.3
    888004 2009 12 25     -4.7      6.0     71.2      4.3      0.6
    888004 2009 12 26     -5.6      7.6     79.5      3.9      4.4
    888004 2009 12 27     -4.2      6.7     85.8      3.6      7.5
    888004 2009 12 28     -6.4      4.5     86.1      3.7      7.7
    888004 2009 12 29    -13.7      1.9     83.0      2.1      7.3
    888004 2009 12 30    -16.9      1.9     79.7      2.0      0.7
    888004 2009 12 31    -15.5      3.8     82.5      1.9      0.0
    888004 2010  1  1    -12.7      5.5     74.3      3.3      0.0
    888004 2010  1  2    -17.4      1.1     71.6      2.7      0.1
    888004 2010  1  3    -11.1      6.4     81.4      2.5      0.1
    888004 2010  1  4     -9.4      4.9     86.7      2.4      0.4
    888004 2010  1  5    -16.0      2.6     76.3      2.5      0.5
    888004 2010  1  6    -21.2      1.2     69.3      2.3      0.0
    888004 2010  1  7    -22.9      1.2     70.6      2.3      0.0
    888004 2010  1  8    -23.3      0.7     68.8      2.4      0.0
    888004 2010  1  9    -19.3      0.3     66.9      2.3      0.0
    888004 2010  1 10    -16.9      0.3     67.9      2.4      0.0
    888004 2010  1 11    -14.9      0.8     67.6      2.1      0.0
    888004 2010  1 12     -8.1      1.0     77.1      2.3      0.0
    888004 2010  1 13     -5.9      2.8     76.6      2.9      0.0
    888004 2010  1 14     -5.1      2.8     70.6      3.4      0.0
    888004 2010  1 15     -6.2      3.5     66.3      3.8      0.2
    888004 2010  1 16     -4.4      5.5     64.0      6.0      0.1
    888004 2010  1 17     -4.8      7.5     63.6      5.6      0.2
    888004 2010  1 18     -6.8      6.8     69.5      3.4      0.3
    888004 2010  1 19     -5.4      5.3     83.8      2.0      0.2
    888004 2010  1 20     -5.7      5.0     74.9      3.7      0.0
    888004 2010  1 21     -5.4      5.6     65.9      4.1      0.0
    888004 2010  1 22     -6.1      5.8     62.0      4.7      0.0
    888004 2010  1 23     -5.6      7.7     69.3      3.5      0.1
    888004 2010  1 24     -6.7      6.8     75.8      1.7      0.0
    888004 2010  1 25    -10.3      4.5     82.8      1.5      0.1
    888004 2010  1 26     -7.5      7.4     83.9      2.8      0.1
    888004 2010  1 27     -2.7      5.7     86.5      5.0      3.3
    888004 2010  1 28     -5.5      5.4     77.1      4.5      4.0
    888004 2010  1 29    -12.7      4.7     80.9      2.1      0.2
    888004 2010  1 30     -8.9      7.4     84.5      2.9      3.4
    888004 2010  1 31    -15.1      4.3     72.4      3.4      4.8
    888004 2010  2  1    -15.8      5.0     79.1      2.3      0.1
    888004 2010  2  2    -12.3      4.5     76.1      2.8      0.3
    888004 2010  2  3    -11.5      4.4     73.8      2.9      0.0
    888004 2010  2  4    -11.0      6.0     75.4      3.2      0.0
    888004 2010  2  5     -4.3      7.2     74.2      3.8      0.8
    888004 2010  2  6     -4.0      6.2     83.6      1.8      0.4
    888004 2010  2  7    -11.2      3.3     82.1      1.8      1.0
    888004 2010  2  8     -9.6      3.5     82.8      2.2      0.0
    888004 2010  2  9    -10.7      3.1     76.4      2.5      0.1
    888004 2010  2 10    -13.7      4.4     75.4      2.3      0.1
    888004 2010  2 11     -8.0      5.5     86.3      2.2      2.8
    888004 2010  2 12    -11.9      3.5     83.2      1.7      0.3
    888004 2010  2 13    -11.5      2.4     82.4      1.9      0.0
    888004 2010  2 14     -8.2      5.2     80.9      1.7      0.0
    888004 2010  2 15     -5.0      7.0     74.2      2.9      0.0
    888004 2010  2 16     -5.4      7.0     70.9      2.9      0.1
    888004 2010  2 17     -6.4      6.7     66.3      3.4      0.1
    888004 2010  2 18     -7.6      6.7     64.1      4.3      0.0
    888004 2010  2 19    -10.7      4.9     60.8      4.3      0.1
    888004 2010  2 20    -12.7      6.4     60.4      4.7      0.1
    888004 2010  2 21    -16.1      6.2     65.6      2.9      0.3
    888004 2010  2 22    -10.9      5.3     80.2      2.2      5.3
    888004 2010  2 23    -11.2      4.2     79.6      2.3      6.2
    888004 2010  2 24     -8.8      5.5     80.8      2.4      2.7
    888004 2010  2 25     -7.8      7.2     71.7      3.1      3.0
    888004 2010  2 26     -6.7      6.8     80.1      2.4      0.9
    888004 2010  2 27     -8.2      5.8     74.6      2.7      0.2
    888004 2010  2 28    -11.8      4.0     73.4      2.1      0.2
    888004 2010  3  1    -14.5      3.1     71.3      2.4      0.1
    888004 2010  3  2    -12.5      3.6     75.1      3.1      0.0
    888004 2010  3  3    -11.7      3.4     77.8      2.7      3.6
    888004 2010  3  4    -13.6      2.6     75.2      2.5      0.4
    888004 2010  3  5    -10.3      5.8     81.3      2.3      0.5
    888004 2010  3  6     -8.8      4.9     80.7      2.9      3.6
    888004 2010  3  7     -4.5      6.5     86.6      2.7     10.1
    888004 2010  3  8     -2.4      6.1     85.4      4.1      0.2
    888004 2010  3  9     -2.7      6.4     79.4      3.3      0.3
    888004 2010  3 10     -2.1      6.6     84.2      4.4      0.6
    888004 2010  3 11     -1.4      7.3     88.3      4.2      0.6
    888004 2010  3 12     -3.3      5.9     76.5      4.3      2.4
    888004 2010  3 13     -4.3      5.2     76.0      5.4      2.3
    888004 2010  3 14     -6.3      5.0     71.6      4.6      0.7
    888004 2010  3 15     -7.0      4.6     69.1      4.4      0.6
    888004 2010  3 16     -5.3      6.8     81.2      4.4      0.8
    888004 2010  3 17     -1.8      7.5     87.6      3.1     11.8
